single,run_M,reserve_M,reserve_mode,topup_thr_M,topup_amt,labor_1988,labor_total,starts_with_labor,saved_1988,fails,ruin_total,terminal_median_M,min_total_floor_M
sc2.2,12,28,bond50sofr50,6.000,4M,14,411,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,6.000,5M,14,406,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,6.000,6M,14,400,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,6.000,8M,13,364,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,6.000,ALL,0,15,1,1,1986,1,6752.200,0.000
sc2.2,12,28,bond50sofr50,8.000,3M,14,410,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,8.000,4M,14,409,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,8.000,5M,14,395,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,8.000,6M,14,376,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,8.000,8M,13,318,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,8.000,ALL,0,8,1,1,1989,1,6421.000,0.000
sc2.2,12,28,bond50sofr50,10.000,3M,14,411,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,10.000,4M,14,407,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,10.000,5M,14,388,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,10.000,6M,14,348,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,10.000,8M,13,242,27,0,1975;1976;1977;1979;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,27,1080.900,0.000
sc2.2,12,28,bond50sofr50,10.000,ALL,0,20,2,1,1989;1998,2,6691.800,0.000
sc2.2,12,28,bond50sofr50,12.000,3M,14,405,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,12.000,4M,14,395,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,12.000,5M,14,356,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,12.000,6M,14,294,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,12,28,bond50sofr50,12.000,8M,13,165,21,0,1975;1976;1977;1981;1984;1985;1986;1987;1988;1989;1990;1994;1997;1998;1999;2000;2001;2002;2003;2004;2005,21,472.800,0.000
sc2.2,12,28,bond50sofr50,12.000,ALL,0,22,2,1,1987;1989,2,6550.300,0.000
sc2.2,12,28,bond50sofr50,14.000,3M,14,355,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,21.100,0.000
sc2.2,12,28,bond50sofr50,14.000,4M,14,270,26,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1998;1999;2000;2001;2002;2003;2004;2005,26,199.500,0.000
sc2.2,12,28,bond50sofr50,14.000,5M,14,165,21,0,1975;1980;1981;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1997;1999;2000;2001;2002;2003;2004;2005,21,35.700,0.000
sc2.2,12,28,bond50sofr50,14.000,6M,13,105,15,0,1975;1984;1986;1987;1988;1990;1992;1993;1999;2000;2001;2002;2003;2004;2005,15,246.400,0.000
sc2.2,12,28,bond50sofr50,14.000,8M,13,67,8,0,1986;1987;1988;2000;2001;2002;2004;2005,8,733.200,0.000
sc2.2,12,28,bond50sofr50,14.000,ALL,14,34,3,0,1988;2000;2004,3,12737.100,0.000
sc2.2,15,25,bond,6.000,3M,14,373,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,57.300,0.000
sc2.2,15,25,bond,6.000,4M,14,371,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,57.300,0.000
sc2.2,15,25,bond,6.000,5M,14,370,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,58.400,0.000
sc2.2,15,25,bond,6.000,6M,13,363,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,59.100,0.000
sc2.2,15,25,bond,6.000,8M,13,329,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,40.400,0.000
sc2.2,15,25,bond,6.000,ALL,0,48,5,1,1975;1986;1987;2002;2005,5,3288.900,0.000
sc2.2,15,25,bond,8.000,3M,14,369,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,57.300,0.000
sc2.2,15,25,bond,8.000,4M,14,367,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,57.300,0.000
sc2.2,15,25,bond,8.000,5M,14,350,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,58.400,0.000
sc2.2,15,25,bond,8.000,6M,13,336,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,33.000,0.000
sc2.2,15,25,bond,8.000,8M,13,272,28,0,1975;1976;1977;1978;1979;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,28,133.100,0.000
sc2.2,15,25,bond,8.000,ALL,0,38,3,1,1986;1997;2002,3,3866.100,0.000
sc2.2,15,25,bond,10.000,3M,14,365,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,64.400,0.000
sc2.2,15,25,bond,10.000,4M,14,352,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,68.000,0.000
sc2.2,15,25,bond,10.000,5M,14,326,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,67.500,0.000
sc2.2,15,25,bond,10.000,6M,13,274,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,38.800,0.000
sc2.2,15,25,bond,10.000,8M,13,153,21,0,1976;1980;1983;1985;1986;1987;1988;1989;1990;1991;1992;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,21,179.000,0.000
sc2.2,15,25,bond,10.000,ALL,0,14,1,1,1986,1,4982.700,0.000
sc2.2,15,25,bond,12.000,3M,14,354,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,64.400,0.000
sc2.2,15,25,bond,12.000,4M,14,324,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,35.200,0.000
sc2.2,15,25,bond,12.000,5M,14,280,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,59.600,0.000
sc2.2,15,25,bond,12.000,6M,13,211,25,0,1975;1977;1978;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1998;1999;2000;2001;2002;2003;2004;2005,25,135.600,0.000
sc2.2,15,25,bond,12.000,8M,13,90,13,0,1980;1986;1987;1988;1989;1998;1999;2000;2001;2002;2003;2004;2005,13,244.400,0.000
sc2.2,15,25,bond,12.000,ALL,0,0,0,1,,0,6095.300,16.240
sc2.2,15,25,bond,14.000,3M,14,346,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,64.400,0.000
sc2.2,15,25,bond,14.000,4M,14,302,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,35.200,0.000
sc2.2,15,25,bond,14.000,5M,14,198,22,0,1975;1976;1977;1978;1979;1981;1983;1984;1986;1987;1988;1989;1990;1993;1998;1999;2000;2001;2002;2003;2004;2005,22,51.800,0.000
sc2.2,15,25,bond,14.000,6M,13,128,14,0,1975;1977;1984;1986;1987;1988;1989;1990;2000;2001;2002;2003;2004;2005,14,122.300,0.000
sc2.2,15,25,bond,14.000,8M,13,59,9,0,1987;1988;1999;2000;2001;2002;2003;2004;2005,9,205.700,0.000
sc2.2,15,25,bond,14.000,ALL,0,0,0,1,,0,6739.600,16.240
sc2.2,15,25,sofr,6.000,3M,14,395,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,6.000,4M,14,393,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,6.000,5M,14,391,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,6.000,6M,14,383,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,6.000,8M,13,349,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,6.000,ALL,0,58,5,1,1975;1986;1987;2002;2005,5,1902.700,0.000
sc2.2,15,25,sofr,8.000,3M,14,389,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,8.000,4M,14,384,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,8.000,5M,14,370,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,8.000,6M,14,359,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,8.000,8M,13,301,29,0,1975;1976;1977;1978;1979;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,444.100,0.000
sc2.2,15,25,sofr,8.000,ALL,0,39,3,1,1986;1997;2002,3,4695.600,0.000
sc2.2,15,25,sofr,10.000,3M,14,388,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,10.000,4M,14,373,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,10.000,5M,14,348,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,10.000,6M,14,301,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,10.000,8M,13,207,23,0,1976;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,23,142.700,0.000
sc2.2,15,25,sofr,10.000,ALL,0,14,1,1,1986,1,5738.100,0.000
sc2.2,15,25,sofr,12.000,3M,14,379,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,12.000,4M,14,350,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,12.000,5M,14,306,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,29.300,0.000
sc2.2,15,25,sofr,12.000,6M,14,236,26,0,1975;1977;1978;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1998;1999;2000;2001;2002;2003;2004;2005,26,127.500,0.000
sc2.2,15,25,sofr,12.000,8M,13,133,16,0,1980;1983;1984;1985;1986;1987;1988;1989;1998;1999;2000;2001;2002;2003;2004;2005,16,209.800,0.000
sc2.2,15,25,sofr,12.000,ALL,0,0,0,1,,0,5886.500,15.540
sc2.2,15,25,sofr,14.000,3M,14,372,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,14.000,4M,14,328,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,sofr,14.000,5M,14,231,26,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1993;1994;1997;1998;1999;2000;2001;2002;2003;2004;2005,26,51.700,0.000
sc2.2,15,25,sofr,14.000,6M,14,165,18,0,1975;1977;1983;1984;1985;1986;1987;1988;1989;1990;1996;1998;2000;2001;2002;2003;2004;2005,18,127.500,0.000
sc2.2,15,25,sofr,14.000,8M,13,106,13,0,1983;1984;1986;1987;1988;1989;1999;2000;2001;2002;2003;2004;2005,13,176.800,0.000
sc2.2,15,25,sofr,14.000,ALL,0,6,1,1,1989,1,6566.900,0.000
sc2.2,15,25,bond75gold25,6.000,3M,14,378,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,9.700,0.000
sc2.2,15,25,bond75gold25,6.000,4M,14,375,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,9.800,0.000
sc2.2,15,25,bond75gold25,6.000,5M,14,373,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,10.700,0.000
sc2.2,15,25,bond75gold25,6.000,6M,14,367,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,11.300,0.000
sc2.2,15,25,bond75gold25,6.000,8M,13,332,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,15.400,0.000
sc2.2,15,25,bond75gold25,6.000,ALL,10,52,6,0,1975;1986;1987;1988;2002;2005,6,3344.200,0.000
sc2.2,15,25,bond75gold25,8.000,3M,14,371,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,9.700,0.000
sc2.2,15,25,bond75gold25,8.000,4M,14,369,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,9.800,0.000
sc2.2,15,25,bond75gold25,8.000,5M,14,352,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,10.700,0.000
sc2.2,15,25,bond75gold25,8.000,6M,14,338,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,7.600,0.000
sc2.2,15,25,bond75gold25,8.000,8M,13,277,28,0,1975;1976;1977;1978;1979;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,28,84.100,0.000
sc2.2,15,25,bond75gold25,8.000,ALL,10,47,4,0,1986;1988;1997;2002,4,4997.100,0.000
sc2.2,15,25,bond75gold25,10.000,3M,14,367,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,16.100,0.000
sc2.2,15,25,bond75gold25,10.000,4M,14,356,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,19.300,0.000
sc2.2,15,25,bond75gold25,10.000,5M,14,328,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,18.900,0.000
sc2.2,15,25,bond75gold25,10.000,6M,14,272,29,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,29,12.700,0.000
sc2.2,15,25,bond75gold25,10.000,8M,13,168,22,0,1976;1980;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,22,122.700,0.000
sc2.2,15,25,bond75gold25,10.000,ALL,10,23,2,0,1986;1988,2,6499.700,0.000
sc2.2,15,25,bond75gold25,12.000,3M,14,353,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,16.100,0.000
sc2.2,15,25,bond75gold25,12.000,4M,14,328,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,21.100,0.000
sc2.2,15,25,bond75gold25,12.000,5M,14,282,28,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1998;1999;2000;2001;2002;2003;2004;2005,28,12.500,0.000
sc2.2,15,25,bond75gold25,12.000,6M,14,214,25,0,1975;1977;1978;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1998;1999;2000;2001;2002;2003;2004;2005,25,147.000,0.000
sc2.2,15,25,bond75gold25,12.000,8M,13,98,14,0,1980;1983;1984;1986;1987;1988;1989;1998;1999;2000;2001;2002;2004;2005,14,189.800,0.000
sc2.2,15,25,bond75gold25,12.000,ALL,10,10,1,0,1988,1,6591.800,0.000
sc2.2,15,25,bond75gold25,14.000,3M,14,346,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,16.100,0.000
sc2.2,15,25,bond75gold25,14.000,4M,14,308,30,0,1975;1976;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,21.100,0.000
sc2.2,15,25,bond75gold25,14.000,5M,14,205,24,0,1975;1977;1978;1979;1980;1981;1983;1984;1985;1986;1987;1988;1989;1990;1993;1994;1998;1999;2000;2001;2002;2003;2004;2005,24,62.300,0.000
sc2.2,15,25,bond75gold25,14.000,6M,14,134,15,0,1975;1977;1983;1984;1986;1987;1988;1989;1990;2000;2001;2002;2003;2004;2005,15,136.700,0.000
sc2.2,15,25,bond75gold25,14.000,8M,13,59,10,0,1983;1984;1987;1988;1999;2000;2001;2002;2004;2005,10,189.800,0.000
sc2.2,15,25,bond75gold25,14.000,ALL,10,10,1,0,1988,1,6591.800,0.000
sc2.2,15,25,bond50gold50,6.000,3M,15,381,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,bond50gold50,6.000,4M,15,378,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,bond50gold50,6.000,5M,15,377,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,bond50gold50,6.000,6M,15,371,31,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,31,0.000,0.000
sc2.2,15,25,bond50gold50,6.000,8M,14,335,30,0,1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005,30,1.900,0.000
sc2.2,15,25,bond50gold50,6.000,ALL,12,61,6,0,1975;1984;1986;1987;1988;1997,6,3145.400,0.000
