date,ret_sc20,nav_sc20,tpy_sc20,ret_N4,nav_N4,tpy_N4,ret_X4,nav_X4,tpy_X4
2011-10-31,0.0139380652,1503463.9552281189,35.2291000000,0.0139380652,933373.7098921348,35.2291000000,0.0139380652,1121918.6127974391,35.2291000000
2011-11-01,0.0117904331,1521190.4464076243,35.2291000000,0.0117904331,944378.5901741331,35.2291000000,0.0117904331,1135146.5191431281,35.2291000000
2011-11-02,0.0035147919,1526537.1142430294,35.2291000000,0.0035147919,947697.8843785197,35.2291000000,0.0035147919,1139136.3229160267,35.2291000000
2011-11-03,-0.0058891468,1517547.1131012614,35.2291000000,-0.0058891468,942116.7524275690,35.2291000000,-0.0058891468,1132427.7818998310,35.2291000000
2011-11-04,0.0065926248,1527551.7317947757,35.2291000000,0.0065926248,948327.7746696052,35.2291000000,0.0065926248,1139893.4533495279,35.2291000000
2011-11-07,0.0055404456,1536015.0490431616,35.2291000000,0.0055404456,953581.9331019711,35.2291000000,0.0055404456,1146208.9710005866,35.2291000000
2011-11-08,-0.0000726440,1535903.4667460378,35.2291000000,-0.0000726440,953512.6610836679,35.2291000000,-0.0000726440,1146125.7057812468,35.2291000000
2011-11-09,0.0060038992,1545124.8762925898,35.2291000000,0.0060038992,959237.4549564907,35.2291000000,0.0060038992,1153006.9289529289,35.2291000000
2011-11-10,-0.0113841922,1527534.8777671866,35.2291000000,-0.0113841922,948317.3114282333,35.2291000000,-0.0113841922,1139880.8764951332,35.2291000000
2011-11-11,-0.0003904447,1526938.4599304604,35.2291000000,-0.0003904447,947947.0459975423,35.2291000000,-0.0003904447,1139435.8160933186,35.2291000000
2011-11-14,0.0065769157,1536981.0054436170,35.2291000000,0.0065769157,954181.6137966443,35.2291000000,0.0065769157,1146929.7893887185,35.2291000000
2011-11-15,-0.0043642829,1530273.1855126065,35.2291000000,-0.0043642829,950017.2952890245,35.2291000000,-0.0043642829,1141924.2633129356,35.2291000000
2011-11-16,0.0064609054,1540160.1358265041,35.2291000000,0.0064609054,956155.2671784813,35.2291000000,0.0064609054,1149302.1279716743,35.2291000000
2011-11-17,0.0026270761,1544206.2537097987,35.2291000000,0.0026270761,958667.1598289564,35.2291000000,0.0026270761,1152321.4321239658,35.2291000000
2011-11-18,-0.0068321013,1533656.0801703930,35.2291000000,-0.0068321013,952117.4486887336,35.2291000000,-0.0068321013,1144448.6553800057,35.2291000000
2011-11-21,-0.0032231966,1528712.8050355450,35.2291000000,-0.0032231966,949048.5869208236,35.2291000000,-0.0032231966,1140759.8723116261,35.2291000000
2011-11-22,0.0031622837,1533547.0286477802,35.2291000000,0.0031622837,952049.7478144451,35.2291000000,0.0031622837,1144367.2786815171,35.2291000000
2011-11-23,0.0051516279,1541447.2922610033,35.2291000000,0.0051516279,956954.3538292138,35.2291000000,0.0051516279,1150262.6330482510,35.2291000000
2011-11-25,-0.0114844679,1523744.5903818684,35.2291000000,-0.0114844679,945964.2423133474,35.2291000000,-0.0114844679,1137052.4788134645,35.2291000000
2011-11-28,0.0089317742,1537354.3330388193,35.2291000000,0.0089317742,954413.3813500515,35.2291000000,0.0089317742,1147208.3748355275,35.2291000000
2011-11-29,-0.0018506996,1534509.1519341313,35.2291000000,-0.0018506996,952647.0488525127,35.2291000000,-0.0018506996,1145085.2367137063,35.2291000000
2011-11-30,-0.0120495592,1516018.9931330683,35.2291000000,-0.0120495592,941168.0718829423,35.2291000000,-0.0120495592,1131287.4644157030,35.2291000000
2011-12-01,0.0066048981,1526032.1440846073,35.2291000000,0.0066048981,947384.3910829127,35.2291000000,0.0066048981,1138759.5028282085,35.2291000000
2011-12-02,0.0080730054,1538351.8097832873,35.2291000000,0.0080730054,955032.6303624923,35.2291000000,0.0080730054,1147952.7144131807,35.2291000000
2011-12-05,-0.0008080556,1537108.7360588985,35.2291000000,-0.0008080556,954260.9109409739,35.2291000000,-0.0008080556,1147025.1048462060,35.2291000000
2011-12-06,-0.0120321110,1518614.0731646991,35.2291000000,-0.0120321110,942779.1377606224,35.2291000000,-0.0120321110,1133223.9714926179,35.2291000000
2011-12-07,0.0071723304,1529506.0750171025,35.2291000000,0.0071723304,949541.0612119813,35.2291000000,0.0071723304,1141351.8282106603,35.2291000000
2011-12-08,0.0055435010,1537984.8934840998,35.2291000000,0.0055435010,954804.8430409527,35.2291000000,0.0055435010,1147678.9132196330,35.2291000000
2011-12-09,-0.0154363793,1514243.9753768181,35.2291000000,-0.0154363793,940066.1133673991,35.2291000000,-0.0154363793,1129962.9062499695,35.2291000000
2011-12-12,-0.0047584655,1507038.4977280090,35.2291000000,-0.0047584655,935592.8412405703,35.2291000000,-0.0047584655,1124586.0167940010,35.2291000000
2011-12-13,0.0029980970,1511556.7453441883,35.2291000000,0.0029980970,938397.8393418281,35.2291000000,0.0029980970,1127957.6347700700,35.2291000000
2011-12-14,-0.0018181819,1508808.4602937463,35.2291000000,-0.0018181819,936691.6614155453,35.2291000000,-0.0018181819,1125906.8026628939,35.2291000000
2011-12-15,-0.0129836275,1489218.6532665477,35.2291000000,-0.0129836275,924530.0057952261,35.2291000000,-0.0129836275,1111288.4481300181,35.2291000000
2011-12-16,0.0051435012,1496878.4511996468,35.2291000000,0.0051435012,929285.3269913077,35.2291000000,0.0051435012,1117004.3615987301,35.2291000000
2011-12-19,0.0071661176,1507605.2582001521,35.2291000000,0.0071661176,935944.6949199784,35.2291000000,0.0071661176,1125008.9462034383,35.2291000000
2011-12-20,-0.0089811782,1494065.1866844525,35.2291000000,-0.0089811782,927538.8088068684,35.2291000000,-0.0089811782,1114905.0403537187,35.2291000000
2011-12-21,0.0029231480,1498432.5603556412,35.2291000000,0.0029231480,930250.1420262565,35.2291000000,0.0029231480,1118164.0727992319,35.2291000000
2011-12-22,-0.0064793755,1488723.6531531736,35.2291000000,-0.0064793755,924222.7020580062,35.2291000000,-0.0064793755,1110919.0679140175,35.2291000000
2011-12-23,-0.0056638912,1480291.6843112132,35.2291000000,-0.0056638912,918988.0052018908,35.2291000000,-0.0056638912,1104626.9431487862,35.2291000000
2011-12-27,0.0009448354,1481690.3163355563,35.2291000000,0.0009448354,919856.2976253942,35.2291000000,0.0009448354,1105670.6338173309,35.2291000000
2011-12-28,0.0053029854,1489547.6984258303,35.2291000000,0.0053029854,924734.2821265432,35.2291000000,0.0053029854,1111533.9890273346,35.2291000000
2011-12-29,-0.0115732439,1472308.7996454579,35.2291000000,-0.0115732439,914032.1067580291,35.2291000000,-0.0115732439,1098669.9350946972,35.2291000000
2011-12-30,0.0118821003,1489802.9205301378,35.2291000000,0.0118821003,924892.7279619193,35.2291000000,0.0118821003,1111724.4415009201,35.2291000000
2012-01-03,-0.0031214735,1485152.5401736035,35.2291000000,-0.0031214735,922005.6998089035,35.2291000000,-0.0031214735,1108254.2231026401,35.2291000000
2012-01-04,-0.0004308408,1484512.6758189260,35.2291000000,-0.0004308408,921608.4621069445,35.2291000000,-0.0004308408,1107776.7419321192,35.2291000000
2012-01-05,0.0008140378,1485721.1252015745,35.2291000000,0.0008140378,922358.6862008293,35.2291000000,0.0008140378,1108678.5140366664,35.2291000000
2012-01-06,0.0052398937,1493506.1458917563,35.2291000000,0.0052398937,927191.7476240274,35.2291000000,0.0052398937,1114487.8715426817,35.2291000000
2012-01-09,-0.0008275931,1492270.1304769167,35.2291000000,-0.0008275931,926424.4101104003,35.2291000000,-0.0008275931,1113565.5290450177,35.2291000000
2012-01-10,0.0010978697,1493908.4486986569,35.2291000000,0.0010978697,927441.5034376411,35.2291000000,0.0010978697,1114788.0789440451,35.2291000000
2012-01-11,0.0106047558,1509750.9830296075,35.2291000000,0.0106047558,937276.7941282844,35.2291000000,0.0106047558,1126610.1343235364,35.2291000000
2012-01-12,0.0025881971,1513658.5161417231,35.2291000000,0.0025881971,939702.6512063334,35.2291000000,0.0025881971,1129526.0234031251,35.2291000000
2012-01-13,-0.0251718600,1475556.9159319103,35.2291000000,-0.0248957427,916308.0557936057,35.2291000000,-0.0258750684,1100299.4602725978,35.2291000000
2012-01-17,0.0367609592,1529799.8034780726,35.2291000000,0.0366761239,949914.6835630824,35.2291000000,0.0376461414,1141721.4893877488,35.2291000000
2012-01-18,0.0747217734,1644109.1577998751,35.2291000000,0.0687570739,1015228.0376501636,35.2291000000,0.0704159117,1222116.8489163262,35.2291000000
2012-01-19,0.0310773727,1695203.7509223330,35.2291000000,0.0299845391,1045669.1824365022,35.2291000000,0.0311522496,1260188.5380870199,35.2291000000
2012-01-20,-0.0091402911,1679709.0952079992,35.2291000000,-0.0107053611,1034474.9162774240,35.2291000000,-0.0109726683,1246360.9072770884,35.2291000000
2012-01-23,-0.0035198039,1673796.8486421145,35.2291000000,0.0007717618,1035273.2844553208,35.2291000000,0.0015087765,1248241.3873831830,35.2291000000
2012-01-24,0.0036873849,1679968.7818874596,35.2291000000,0.0026247257,1037990.5928048820,35.2291000000,0.0025768056,1251457.8627863456,35.2291000000
2012-01-25,0.0584268335,1778124.0381979032,35.2291000000,0.0527373813,1092731.4984486874,35.2291000000,0.0535405825,1318461.6457035381,35.2291000000
2012-01-26,-0.0156086381,1750369.9436142116,35.2291000000,-0.0073664792,1084681.9146317113,35.2291000000,-0.0067808909,1309521.3010673379,35.2291000000
2012-01-27,0.0232806705,1791119.7294638285,35.2291000000,0.0226339300,1109232.5291161917,35.2291000000,0.0230839698,1339750.2512289227,35.2291000000
2012-01-30,-0.0048421226,1782446.9080598573,35.2291000000,-0.0049130250,1103782.8420213582,35.2291000000,-0.0054342198,1332469.7539207826,35.2291000000
2012-01-31,0.0080450257,1796786.7391829982,35.2291000000,0.0095462305,1114319.8074026341,35.2291000000,0.0097639353,1345479.9023573934,35.2291000000
2012-02-01,0.0604626729,1905425.2680851431,35.2291000000,0.0569732348,1177806.2114424736,35.2291000000,0.0585672327,1424280.9369286855,35.2291000000
2012-02-02,0.0285194583,1959766.9645614300,35.2291000000,0.0268580689,1209439.8118697242,35.2291000000,0.0274528658,1463381.5304060194,35.2291000000
2012-02-03,0.1088577487,2173102.7843381371,35.2291000000,0.1026985903,1333647.5756194193,35.2291000000,0.1055564913,1617850.9502191027,35.2291000000
2012-02-06,-0.0094230525,2152625.5227414533,35.2291000000,-0.0142026534,1314706.2413786945,35.2291000000,-0.0153957011,1592943.0005272250,35.2291000000
2012-02-07,0.0006674142,2154062.2154970905,35.2291000000,0.0011790413,1316256.3343938170,35.2291000000,0.0015424340,1595400.0099704482,35.2291000000
2012-02-08,0.0218477120,2201123.5463749925,35.2291000000,0.0231849831,1346773.7153256091,35.2291000000,0.0240143664,1633712.5303698776,35.2291000000
2012-02-09,0.0158668703,2236048.4882535287,35.2291000000,0.0136054765,1365097.2134045614,35.2291000000,0.0140148375,1656608.7459543694,35.2291000000
2012-02-10,-0.0392421361,2148301.1692153863,35.2291000000,-0.0388371712,1312080.6992742824,35.2291000000,-0.0403392930,1589782.3204448286,35.2291000000
2012-02-13,0.0488842762,2253319.3170196689,35.2291000000,0.0468445189,1373544.4883356846,35.2291000000,0.0481187937,1666280.7279568699,35.2291000000
2012-02-14,0.0038118197,2261908.5639702408,35.2291000000,0.0025299113,1377019.4341172266,35.2291000000,0.0020914600,1669765.6875190334,35.2291000000
2012-02-15,-0.0267603895,2201379.0097403126,35.2291000000,-0.0241226848,1343802.0283278236,35.2291000000,-0.0243953290,1629031.2041626438,35.2291000000
2012-02-16,0.0673027200,2349537.8048186395,35.2291000000,0.0612706158,1426137.6061763060,35.2291000000,0.0626036172,1731014.4501179261,35.2291000000
2012-02-17,-0.0132476715,2318411.8998734667,35.2291000000,-0.0101566156,1411652.8746613425,35.2291000000,-0.0100143863,1713679.4027161405,35.2291000000
2012-02-21,-0.0065917916,2303129.4117941936,35.2291000000,-0.0053532756,1404095.9077755478,35.2291000000,-0.0051914605,1704782.9038272314,35.2291000000
2012-02-22,-0.0200844501,2256872.3239604197,35.2291000000,-0.0164952039,1380935.0594189563,35.2291000000,-0.0167980015,1676145.9580983706,35.2291000000
2012-02-23,0.0417443752,2351084.0489404970,35.2291000000,0.0413404291,1438023.5073639161,35.2291000000,0.0424129712,1747236.2883397751,35.2291000000
2012-02-24,0.0123675950,2380161.3043644191,35.2291000000,0.0116152349,1454726.4881404133,35.2291000000,0.0117303672,1767732.0116651594,35.2291000000
2012-02-27,0.0050226318,2392115.9782709558,35.2291000000,0.0028011137,1458801.3424505736,35.2291000000,0.0023528348,1771891.1930512120,35.2291000000
2012-02-28,0.0322678320,2469304.3748626439,35.2291000000,0.0311941596,1504307.4243365142,35.2291000000,0.0321207742,1828805.7100376857,35.2291000000
2012-02-29,-0.0303480487,2394365.8055541618,35.2291000000,-0.0264345420,1464541.7465970602,35.2291000000,-0.0267208312,1779938.5013837840,35.2291000000
2012-03-01,0.0233887542,2450367.0387889617,35.2291000000,0.0136036573,1484464.8705656757,35.2291000000,0.0132011319,1803435.7043834382,35.2291000000
2012-03-02,-0.0191103031,2403539.7820230699,35.2291000000,-0.0186513519,1456777.5938165223,35.2291000000,-0.0193308190,1768573.8152914774,35.2291000000
2012-03-05,-0.0438669622,2298103.7932435879,35.2291000000,-0.0426966925,1394578.0088182213,35.2291000000,-0.0437281476,1691237.3584227895,35.2291000000
2012-03-06,-0.0633491699,2152520.8256577756,35.2291000000,-0.0604477734,1310278.8734005629,35.2291000000,-0.0621202199,1586177.3217696317,35.2291000000
2012-03-07,0.0385571586,2235515.9124790840,35.2291000000,0.0354377073,1356712.1526166429,35.2291000000,0.0363001425,1643755.7846167530,35.2291000000
2012-03-08,0.0550529287,2358587.6105067879,35.2291000000,0.0536582246,1429510.9180854780,35.2291000000,0.0553422263,1734724.8891621395,35.2291000000
2012-03-09,0.0275362884,2423534.3592355354,35.2291000000,0.0252743765,1465640.9153059619,35.2291000000,0.0257990648,1779479.1689985048,35.2291000000
2012-03-12,-0.0057996126,2409478.7987673976,35.2291000000,-0.0046846058,1458774.9653810191,35.2291000000,-0.0047884677,1770958.1904864262,35.2291000000
2012-03-13,0.0828668124,2609144.6262553767,35.2291000000,0.0756582050,1569143.2607680503,35.2291000000,0.0774576090,1908132.3774957990,35.2291000000
2012-03-14,-0.0112213952,2579866.3831404708,35.2291000000,-0.0141674016,1546912.5780919143,35.2291000000,-0.0141624213,1881108.6028284742,35.2291000000
2012-03-15,0.0230746060,2639395.7834197292,35.2291000000,0.0192914130,1576754.7075236696,35.2291000000,0.0193335141,1917477.0425578284,35.2291000000
2012-03-16,-0.0015441413,2635320.1834797701,35.2291000000,-0.0011299785,1574973.0086756411,35.2291000000,-0.0011196789,1915330.0839089190,35.2291000000
2012-03-19,0.0327229466,2721555.6250101598,35.2291000000,0.0311756600,1624073.8316814764,35.2291000000,0.0322178941,1977037.9857873265,35.2291000000
2012-03-20,-0.0062754076,2704476.7542268950,35.2291000000,-0.0066034743,1613349.3018001951,35.2291000000,-0.0069260073,1963345.0061669790,35.2291000000
2012-03-21,0.0064440145,2721904.4417140535,35.2291000000,0.0067456297,1624232.3588434889,35.2291000000,0.0066237155,1976349.6448737420,35.2291000000
2012-03-22,-0.0206208246,2665776.5277382270,35.2291000000,-0.0217933080,1588834.9627239236,35.2291000000,-0.0226145701,1931655.3472222034,35.2291000000
2012-03-23,0.0117948700,2697219.0152041134,35.2291000000,0.0127755179,1609133.1522913689,35.2291000000,0.0129931884,1956753.7091119196,35.2291000000
2012-03-26,0.0837030272,2922984.4117440097,35.2291000000,0.0785213831,1735484.5130415391,35.2291000000,0.0803184237,2113917.0825572936,35.2291000000
2012-03-27,0.0031216077,2932108.8222872820,35.2291000000,0.0075651325,1748613.6833933024,35.2291000000,0.0081131858,2131067.6846567267,35.2291000000
2012-03-28,-0.0264820766,2854460.4917923850,35.2291000000,-0.0266860562,1701950.0803424984,35.2291000000,-0.0274067470,2072662.0518414888,35.2291000000
2012-03-29,-0.0154804711,2810272.0985509371,35.2291000000,-0.0172491594,1672592.8721863963,35.2291000000,-0.0181389866,2035066.0626037039,35.2291000000
2012-03-30,-0.0091210017,2784639.6020584307,35.2291000000,-0.0075529624,1659959.8410871045,35.2291000000,-0.0072415161,2020329.0988656436,35.2291000000
2012-04-02,0.0431419177,2904774.2946894127,35.2291000000,0.0403908500,1727007.0300120236,35.2291000000,0.0412577984,2103683.4294977845,35.2291000000
2012-04-03,-0.0108735997,2873188.9418076454,35.2291000000,-0.0084765874,1712367.9040169229,35.2291000000,-0.0081893708,2086455.5857695090,35.2291000000
2012-04-04,-0.0725259348,2664808.2279389058,35.2291000000,-0.0729546499,1587442.7030779377,35.2291000000,-0.0753238696,1929295.6773940520,35.2291000000
2012-04-05,0.0200993942,2718369.2588829505,35.2291000000,0.0172234198,1614783.8951923661,35.2291000000,0.0171753087,1962431.9261817588,35.2291000000
2012-04-09,-0.0444664219,2597493.1044879677,35.2291000000,-0.0415886752,1547627.1721853467,35.2291000000,-0.0431062796,1877838.7869419167,35.2291000000
2012-04-10,-0.0811937486,2386592.9022511891,35.2291000000,-0.0724631394,1435481.2486298189,35.2291000000,-0.0738211117,1739214.6401262917,35.2291000000
2012-04-11,0.0384844767,2478439.6812448427,35.2291000000,0.0371668387,1488833.5485925034,35.2291000000,0.0383301339,1805878.9702347030,35.2291000000
2012-04-12,0.0591310235,2624992.3561642948,35.2291000000,0.0550854558,1570846.6231868344,35.2291000000,0.0564164191,1907760.1950193997,35.2291000000
2012-04-13,-0.0624312201,2461110.8805011823,35.2291000000,-0.0560608159,1482783.6797587480,35.2291000000,-0.0573410715,1798367.1811808767,35.2291000000
2012-04-16,-0.0379353484,2367747.7818701304,35.2291000000,-0.0381164758,1426265.1915559333,35.2291000000,-0.0393496660,1727602.0332968144,35.2291000000
2012-04-17,0.0846359322,2568144.3226271444,35.2291000000,0.0789828874,1538915.7346301978,35.2291000000,0.0807871489,1867170.0760102437,35.2291000000
2012-04-18,-0.0134282890,2533658.5385814183,35.2291000000,-0.0132433603,1518535.3191319432,35.2291000000,-0.0137048498,1841580.7905240732,35.2291000000
2012-04-19,-0.0299739997,2457714.6583653013,35.2291000000,-0.0281176376,1475837.6933909778,35.2291000000,-0.0287803281,1788579.4911411386,35.2291000000
2012-04-20,-0.0090230846,2435538.4911921220,35.2291000000,-0.0086177895,1463119.2348766197,35.2291000000,-0.0088278617,1772790.1587233464,35.2291000000
2012-04-23,-0.0000131776,2435506.3966057743,35.2291000000,-0.0009406466,1461742.9567013518,35.2291000000,-0.0012603153,1770555.8842343548,35.2291000000
2012-04-24,-0.0000131776,2435474.3024423569,35.2291000000,0.0007261572,1462804.4118068931,35.2291000000,0.0010119483,1772347.5951699219,35.2291000000
2012-04-25,-0.0000131776,2435442.2087018639,35.2291000000,0.0001041042,1462956.6958923996,35.2291000000,0.0002543675,1772798.4228829932,35.2291000000
2012-04-26,0.0036643343,2444366.4831286538,35.2291000000,0.0036643343,1468317.4582960424,35.2291000000,0.0036643343,1779294.5489551539,35.2291000000
2012-04-27,0.0024850735,2450440.9133945848,35.2291000000,0.0024850735,1471966.3350378198,35.2291000000,0.0024850735,1783716.2266106033,35.2291000000
2012-04-30,0.0024138416,2456355.8896659538,35.2291000000,0.0024138416,1475519.4286449377,35.2291000000,0.0024138416,1788021.8350819545,35.2291000000
2012-05-01,-0.0035948787,2447525.5882554334,35.2291000000,-0.0035948787,1470215.1153136210,35.2291000000,-0.0035948787,1781594.1135132723,35.2291000000
2012-05-02,0.0017700285,2451857.7784086824,35.2291000000,0.0017700285,1472817.4380334662,35.2291000000,0.0017700285,1784747.5859479159,35.2291000000
2012-05-03,-0.0035127305,2443245.0626916355,35.2291000000,-0.0035127305,1467643.8272275717,35.2291000000,-0.0035127305,1778478.2485826663,35.2291000000
2012-05-04,0.0006654247,2444870.8581845248,35.2291000000,0.0006654247,1468620.4336089410,35.2291000000,0.0006654247,1779661.6918503514,35.2291000000
2012-05-07,0.0000600956,2445017.7840699144,35.2291000000,0.0000600956,1468708.6911775512,35.2291000000,0.0000600956,1779768.6416178180,35.2291000000
2012-05-08,0.0027311108,2451695.3985869014,35.2291000000,0.0027311108,1472719.8973705415,35.2291000000,0.0027311108,1784629.3870060837,35.2291000000
2012-05-09,-0.0114739373,2423564.7994001992,35.2291000000,-0.0114739373,1455822.0016649452,35.2291000000,-0.0114739373,1764152.6613852691,35.2291000000
2012-05-10,-0.0021264247,2418411.2712762607,35.2291000000,-0.0021264247,1452726.3057582849,35.2291000000,-0.0021264247,1760401.3235387958,35.2291000000
2012-05-11,0.0017726331,2422698.2270754720,35.2291000000,0.0017726331,1455301.4564512644,35.2291000000,0.0017726331,1763521.8691434732,35.2291000000
2012-05-14,0.0011255357,2425425.0603314200,35.2291000000,0.0011255357,1456939.4501413291,35.2291000000,0.0011255357,1765506.7759001751,35.2291000000
2012-05-15,0.0023993131,2431244.4143460905,35.2291000000,0.0023993131,1460435.1039864959,35.2291000000,0.0023993131,1769742.7793588259,35.2291000000
2012-05-16,-0.0051671496,2418681.8107402739,35.2291000000,-0.0051671496,1452888.8173214686,35.2291000000,-0.0051671496,1760598.2536623748,35.2291000000
2012-05-17,0.0115496573,2446616.7567276368,35.2291000000,0.0115496573,1469669.1852298446,35.2291000000,0.0115496573,1780932.5601028120,35.2291000000
2012-05-18,0.0116825435,2475199.4634580319,35.2291000000,0.0116825435,1486838.6594421885,35.2291000000,0.0116825435,1801738.3822374216,35.2291000000
2012-05-21,0.0006773196,2476875.9644964044,35.2291000000,0.0006773196,1487845.7243649340,35.2291000000,0.0006773196,1802958.7349052734,35.2291000000
2012-05-22,-0.0110473073,2449513.1545467167,35.2291000000,-0.0110473073,1471409.0354173183,35.2291000000,-0.0110473073,1783040.8956926938,35.2291000000
2012-05-23,0.0004408915,2450593.1241556969,35.2291000000,0.0004408915,1472057.7672021142,35.2291000000,0.0004408915,1783827.0233259923,35.2291000000
2012-05-24,-0.0034157477,2442222.5164296278,35.2291000000,-0.0034157477,1467029.5893304378,35.2291000000,-0.0034157477,1777733.9203476806,35.2291000000
2012-05-25,0.0015030322,2445893.2555900002,35.2291000000,0.0015030322,1469234.5820887771,35.2291000000,0.0015030322,1780405.9117302196,35.2291000000
2012-05-29,0.0037611750,2455092.6882075141,35.2291000000,0.0037611750,1474760.6304992528,35.2291000000,0.0037611750,1787102.3299730648,35.2291000000
2012-05-30,0.0046561132,2466523.8777145050,35.2291000000,0.0046561132,1481627.2829583071,35.2291000000,0.0046561132,1795423.2807463012,35.2291000000
2012-05-31,0.0098341568,2490780.0603248575,35.2291000000,0.0098341568,1496197.8380056873,35.2291000000,0.0098341568,1813079.7548449887,35.2291000000
2012-06-01,0.0073934413,2509195.4964865958,35.2291000000,0.0073934413,1507259.8888908750,35.2291000000,0.0073934413,1826484.6535806616,35.2291000000
2012-06-04,-0.0025355223,2502833.3754366725,35.2291000000,-0.0025355223,1503438.1978826434,35.2291000000,-0.0025355223,1821853.5610738487,35.2291000000
2012-06-05,-0.0059571459,2487923.6318845400,35.2291000000,-0.0059571459,1494481.9972034835,35.2291000000,-0.0059571459,1811000.5136230127,35.2291000000
2012-06-06,0.0160913443,2527957.6677296031,35.2291000000,0.0160913443,1518530.2216260820,35.2291000000,0.0160913443,1840141.9464823860,35.2291000000
2012-06-07,-0.0052456039,2514697.0032453337,35.2291000000,-0.0052456039,1510564.6136432979,35.2291000000,-0.0052456039,1830489.2907962450,35.2291000000
2012-06-08,-0.0134740879,2480813.7548875068,35.2291000000,-0.0134740879,1490211.1333239726,35.2291000000,-0.0134740879,1805825.1172690378,35.2291000000
2012-06-11,0.0101148315,2505906.7681110324,35.2291000000,0.0101148315,1505284.3679030188,35.2291000000,0.0101148315,1824090.7341287208,35.2291000000
2012-06-12,-0.0064670364,2489700.9779271442,35.2291000000,-0.0064670364,1495549.6391638040,35.2291000000,-0.0064670364,1812294.2730273574,35.2291000000
2012-06-13,0.0127241270,2521380.2494096407,35.2291000000,0.0127241270,1514579.2027357577,35.2291000000,0.0127241270,1835354.1355531805,35.2291000000
2012-06-14,-0.0010687717,2518685.4696694543,35.2291000000,-0.0010687717,1512960.4634157382,35.2291000000,-0.0010687717,1833392.5610775677,35.2291000000
2012-06-15,0.0037079964,2528024.7461980423,35.2291000000,0.0037079964,1518570.5152919316,35.2291000000,0.0037079964,1840190.7740023464,35.2291000000
2012-06-18,0.0032122095,2536145.2913452983,35.2291000000,0.0032122095,1523448.4819523708,35.2291000000,0.0032122095,1846101.8523184599,35.2291000000
2012-06-19,-0.0043886769,2525014.9691228545,35.2291000000,-0.0043886769,1516762.5588109454,35.2291000000,-0.0043886769,1837999.9077879651,35.2291000000
2012-06-20,-0.0014408606,2521376.7744661579,35.2291000000,-0.0014408606,1514577.1153563822,35.2291000000,-0.0014408606,1835351.6060846902,35.2291000000
2012-06-21,-0.0008880046,2519137.7802870995,35.2291000000,-0.0008880046,1513232.1639078879,35.2291000000,-0.0008880046,1833721.8054122305,35.2291000000
2012-06-22,-0.0140911407,2483640.2553413142,35.2291000000,-0.0140911407,1491908.9965498233,35.2291000000,-0.0140911407,1807882.5734176100,35.2291000000
2012-06-25,0.0053442553,2496913.4629221102,35.2291000000,0.0053442553,1499882.1391014773,35.2291000000,0.0053442553,1817544.3594299236,35.2291000000
2012-06-26,0.0018363082,2501498.5655485149,35.2291000000,0.0018363082,1502636.3849483654,35.2291000000,0.0018363082,1820881.9310117103,35.2291000000
2012-06-27,-0.0030271722,2493926.0985369966,35.2291000000,-0.0030271722,1498087.6457997449,35.2291000000,-0.0030271722,1815369.8077811168,35.2291000000
2012-06-28,0.0029742534,2501343.6667768923,35.2291000000,0.0029742534,1502543.3381109897,35.2291000000,0.0029742534,1820769.1776492784,35.2291000000
2012-06-29,-0.0079143740,2481547.0974173043,35.2291000000,-0.0079143740,1490651.6481350062,35.2291000000,-0.0079143740,1806358.9293527780,35.2291000000
2012-07-02,0.0136430762,2515403.0334970648,35.2291000000,0.0136430762,1510988.7221196075,35.2291000000,0.0136430762,1831003.2218237615,35.2291000000
2012-07-03,-0.0014264606,2511814.9100849591,35.2291000000,-0.0014264606,1508833.3561853748,35.2291000000,-0.0014264606,1828391.3678026055,35.2291000000
2012-07-05,0.0040505738,2521989.2017451455,35.2291000000,0.0040505738,1514944.9970434702,35.2291000000,0.0040505738,1835797.4019694948,35.2291000000
2012-07-06,-0.0007857294,2520007.6005816273,35.2291000000,-0.0007857294,1513754.6601591054,35.2291000000,-0.0007857294,1834354.9619046410,35.2291000000
2012-07-09,0.0010926550,2522761.0995774143,35.2291000000,0.0010926550,1515408.6718119490,35.2291000000,0.0010926550,1836359.2790917621,35.2291000000
2012-07-10,0.0054543856,2536521.2113151168,35.2291000000,0.0054543856,1523674.2950038987,35.2291000000,0.0054543856,1846375.4906446920,35.2291000000
2012-07-11,-0.0045618634,2524949.9479365866,35.2291000000,-0.0045618634,1516723.5009431443,35.2291000000,-0.0045618634,1837952.5777975190,35.2291000000
2012-07-12,0.0000692013,2525124.6776426821,35.2291000000,0.0000692013,1516828.4601134299,35.2291000000,0.0000692013,1838079.7664231781,35.2291000000
2012-07-13,0.0026207744,2531742.4598246431,35.2291000000,0.0026207744,1520803.7253529273,35.2291000000,0.0026207744,1842896.9588711227,35.2291000000
2012-07-16,0.0032661769,2540011.5786896059,35.2291000000,0.0032661769,1525770.9394257572,35.2291000000,0.0032661769,1848916.1864389374,35.2291000000
2012-07-17,0.0344146440,2627425.1729684612,35.2291000000,0.0334998339,1576884.0125197310,35.2291000000,0.0345203214,1912741.3674426503,35.2291000000
2012-07-18,0.0837488002,2847468.8789253193,35.2291000000,0.0753880276,1695762.1879047749,35.2291000000,0.0766419994,2059337.6901354024,35.2291000000
2012-07-19,0.0596646389,3017362.0814259611,35.2291000000,0.0553770052,1789668.4194588694,35.2291000000,0.0566054257,2175907.3767966949,35.2291000000
