strat,runfrac,floor_real_M,top_wr,top_wr_late,g,labor_total,shortfall_years_total,worst_real_spend_M,median_total_real_M,median_terminal_nom_M,ruin,reserve_mix
sc2.6,0.5,6.0,0.2,0.24,0.02,15,121,0.0,142.2,2865.0,4,b60g40
sc2.6,0.5,6.0,0.2,0.28,0.02,15,118,0.0,142.2,2865.0,4,b60g40
sc2.6,0.5,6.37,0.16,,0.02,18,216,0.0,140.7,2665.3,4,b60g40
sc2.6,0.5,6.37,0.16,0.24,0.02,18,209,0.0,140.7,2665.3,4,b60g40
sc2.6,0.5,6.37,0.16,0.28,0.02,18,208,0.0,140.7,2665.3,4,b60g40
sc2.6,0.5,6.37,0.18,,0.02,38,162,0.0,142.3,2573.0,7,b60g40
sc2.6,0.5,6.37,0.18,0.24,0.02,38,161,0.0,142.3,2573.0,7,b60g40
sc2.6,0.5,6.37,0.18,0.28,0.02,38,158,0.0,142.3,2573.0,7,b60g40
sc2.6,0.5,6.37,0.2,,0.02,36,140,0.0,142.3,2737.0,7,b60g40
sc2.6,0.5,6.37,0.2,0.24,0.02,36,138,0.0,142.3,2737.0,7,b60g40
sc2.6,0.5,6.37,0.2,0.28,0.02,36,136,0.0,142.3,2737.0,7,b60g40
sc2.6,0.5,6.6,0.16,,0.02,41,234,0.0,141.6,2752.6,6,b60g40
sc2.6,0.5,6.6,0.16,0.24,0.02,41,227,0.0,141.6,2752.6,6,b60g40
sc2.6,0.5,6.6,0.16,0.28,0.02,41,226,0.0,141.6,2752.6,6,b60g40
sc2.6,0.5,6.6,0.18,,0.02,39,164,0.0,142.8,2526.4,6,b60g40
sc2.6,0.5,6.6,0.18,0.24,0.02,39,160,0.0,142.8,2526.4,6,b60g40
sc2.6,0.5,6.6,0.18,0.28,0.02,39,156,0.0,142.8,2526.4,6,b60g40
sc2.6,0.5,6.6,0.2,,0.02,46,146,0.0,142.8,2573.0,7,b60g40
sc2.6,0.5,6.6,0.2,0.24,0.02,46,142,0.0,142.8,2573.0,7,b60g40
sc2.6,0.5,6.6,0.2,0.28,0.02,46,140,0.0,142.8,2573.0,7,b60g40
sc2.6,0.6,5.0,0.16,,0.02,0,155,5.0,136.3,3819.6,0,b60g40
sc2.6,0.6,5.0,0.16,0.24,0.02,0,147,5.0,136.3,3819.6,0,b60g40
sc2.6,0.6,5.0,0.16,0.28,0.02,0,146,5.0,136.3,3819.6,0,b60g40
sc2.6,0.6,5.0,0.18,,0.02,7,130,0.0,139.6,4618.4,1,b60g40
sc2.6,0.6,5.0,0.18,0.24,0.02,7,120,0.0,139.6,4402.1,1,b60g40
sc2.6,0.6,5.0,0.18,0.28,0.02,7,117,0.0,139.6,4402.1,1,b60g40
sc2.6,0.6,5.0,0.2,,0.02,3,89,0.0,140.7,4184.9,1,b60g40
sc2.6,0.6,5.0,0.2,0.24,0.02,3,86,0.0,140.7,3981.0,1,b60g40
sc2.6,0.6,5.0,0.2,0.28,0.02,3,84,0.0,140.7,3981.0,1,b60g40
sc2.6,0.6,5.5,0.16,,0.02,4,192,0.0,137.2,3251.1,2,b60g40
sc2.6,0.6,5.5,0.16,0.24,0.02,4,181,0.0,137.2,3251.1,2,b60g40
sc2.6,0.6,5.5,0.16,0.28,0.02,4,177,0.0,137.2,3251.1,2,b60g40
sc2.6,0.6,5.5,0.18,,0.02,11,145,0.0,140.6,3736.8,2,b60g40
sc2.6,0.6,5.5,0.18,0.24,0.02,11,139,0.0,140.6,3546.5,2,b60g40
sc2.6,0.6,5.5,0.18,0.28,0.02,11,134,0.0,140.6,3325.7,2,b60g40
sc2.6,0.6,5.5,0.2,,0.02,11,103,0.0,141.4,4255.8,2,b60g40
sc2.6,0.6,5.5,0.2,0.24,0.02,11,99,0.0,141.4,4255.8,2,b60g40
sc2.6,0.6,5.5,0.2,0.28,0.02,11,97,0.0,141.4,4255.8,2,b60g40
sc2.6,0.6,6.0,0.16,,0.02,13,223,0.0,137.4,2944.8,2,b60g40
sc2.6,0.6,6.0,0.16,0.24,0.02,13,209,0.0,138.6,2944.8,2,b60g40
sc2.6,0.6,6.0,0.16,0.28,0.02,13,205,0.0,138.6,2944.8,2,b60g40
sc2.6,0.6,6.0,0.18,,0.02,28,147,0.0,141.6,3696.2,5,b60g40
sc2.6,0.6,6.0,0.18,0.24,0.02,28,145,0.0,141.6,3696.2,5,b60g40
sc2.6,0.6,6.0,0.18,0.28,0.02,28,143,0.0,141.6,3696.2,5,b60g40
sc2.6,0.6,6.0,0.2,,0.02,19,112,0.0,142.2,4426.4,4,b60g40
sc2.6,0.6,6.0,0.2,0.24,0.02,19,111,0.0,142.2,4426.4,4,b60g40
sc2.6,0.6,6.0,0.2,0.28,0.02,19,108,0.0,142.2,4426.4,4,b60g40
sc2.6,0.6,6.37,0.16,,0.02,42,240,0.0,139.8,2308.3,6,b60g40
sc2.6,0.6,6.37,0.16,0.24,0.02,42,235,0.0,139.8,2308.3,6,b60g40
sc2.6,0.6,6.37,0.16,0.28,0.02,42,233,0.0,139.8,2308.3,6,b60g40
sc2.6,0.6,6.37,0.18,,0.02,42,161,0.0,142.3,4309.2,6,b60g40
sc2.6,0.6,6.37,0.18,0.24,0.02,42,158,0.0,142.3,4309.2,6,b60g40
sc2.6,0.6,6.37,0.18,0.28,0.02,42,156,0.0,142.3,4309.2,6,b60g40
sc2.6,0.6,6.37,0.2,,0.02,37,125,0.0,142.8,4426.4,5,b60g40
sc2.6,0.6,6.37,0.2,0.24,0.02,37,124,0.0,142.8,4426.4,5,b60g40
sc2.6,0.6,6.37,0.2,0.28,0.02,37,123,0.0,142.8,4426.4,5,b60g40
sc2.6,0.6,6.6,0.16,,0.02,47,241,0.0,141.0,2262.9,7,b60g40
sc2.6,0.6,6.6,0.16,0.24,0.02,47,237,0.0,141.0,2262.9,7,b60g40
sc2.6,0.6,6.6,0.16,0.28,0.02,47,235,0.0,141.0,2262.9,7,b60g40
sc2.6,0.6,6.6,0.18,,0.02,51,168,0.0,142.5,4255.8,7,b60g40
sc2.6,0.6,6.6,0.18,0.24,0.02,51,164,0.0,142.5,4255.8,7,b60g40
sc2.6,0.6,6.6,0.18,0.28,0.02,51,163,0.0,142.5,4255.8,7,b60g40
sc2.6,0.6,6.6,0.2,,0.02,44,130,0.0,143.1,4378.5,6,b60g40
sc2.6,0.6,6.6,0.2,0.24,0.02,44,129,0.0,143.1,4378.5,6,b60g40
sc2.6,0.6,6.6,0.2,0.28,0.02,44,129,0.0,143.1,4378.5,6,b60g40
sc2.6,0.45,5.0,0.16,,0.02,0,157,5.0,137.4,3953.9,0,b50g50
sc2.6,0.45,5.0,0.16,0.24,0.02,0,150,5.0,137.4,3953.9,0,b50g50
sc2.6,0.45,5.0,0.16,0.28,0.02,0,149,5.0,137.4,3953.9,0,b50g50
sc2.6,0.45,5.0,0.18,,0.02,14,115,0.0,139.6,4471.8,2,b50g50
sc2.6,0.45,5.0,0.18,0.24,0.02,14,111,0.0,139.6,4235.2,2,b50g50
sc2.6,0.45,5.0,0.18,0.28,0.02,14,110,0.0,139.6,4235.2,2,b50g50
sc2.6,0.45,5.0,0.2,,0.02,14,98,0.0,141.8,3968.7,2,b50g50
sc2.6,0.45,5.0,0.2,0.24,0.02,14,96,0.0,141.8,3968.7,2,b50g50
sc2.6,0.45,5.0,0.2,0.28,0.02,14,94,0.0,141.8,3968.7,2,b50g50
sc2.6,0.45,5.5,0.16,,0.02,9,182,0.0,138.9,2966.6,2,b50g50
sc2.6,0.45,5.5,0.16,0.24,0.02,9,179,0.0,138.9,2966.6,2,b50g50
sc2.6,0.45,5.5,0.16,0.28,0.02,9,178,0.0,138.9,2966.6,2,b50g50
sc2.6,0.45,5.5,0.18,,0.02,20,122,0.0,140.6,3960.6,3,b50g50
sc2.6,0.45,5.5,0.18,0.24,0.02,20,119,0.0,140.6,3777.8,3,b50g50
sc2.6,0.45,5.5,0.18,0.28,0.02,20,119,0.0,140.6,3777.8,3,b50g50
sc2.6,0.45,5.5,0.2,,0.02,20,101,0.0,142.3,3835.0,3,b50g50
sc2.6,0.45,5.5,0.2,0.24,0.02,20,101,0.0,142.3,3835.0,3,b50g50
sc2.6,0.45,5.5,0.2,0.28,0.02,20,100,0.0,142.3,3652.2,3,b50g50
sc2.6,0.45,6.0,0.16,,0.02,10,197,0.0,139.2,2998.7,2,b50g50
sc2.6,0.45,6.0,0.16,0.24,0.02,10,186,0.0,139.2,2998.7,2,b50g50
sc2.6,0.45,6.0,0.16,0.28,0.02,10,182,0.0,139.2,2998.7,2,b50g50
sc2.6,0.45,6.0,0.18,,0.02,24,134,0.0,141.6,3362.7,3,b50g50
sc2.6,0.45,6.0,0.18,0.24,0.02,24,130,0.0,141.6,3233.6,3,b50g50
sc2.6,0.45,6.0,0.18,0.28,0.02,24,130,0.0,141.6,3233.6,3,b50g50
sc2.6,0.45,6.0,0.2,,0.02,24,115,0.0,141.6,3708.2,3,b50g50
sc2.6,0.45,6.0,0.2,0.24,0.02,24,115,0.0,141.6,3708.2,3,b50g50
sc2.6,0.45,6.0,0.2,0.28,0.02,24,113,0.0,141.6,3579.1,3,b50g50
sc2.6,0.45,6.37,0.16,,0.02,19,201,0.0,140.7,3906.0,4,b50g50
sc2.6,0.45,6.37,0.16,0.24,0.02,19,194,0.0,140.7,3906.0,4,b50g50
sc2.6,0.45,6.37,0.16,0.28,0.02,19,193,0.0,140.7,3906.0,4,b50g50
sc2.6,0.45,6.37,0.18,,0.02,37,158,0.0,142.3,3285.7,6,b50g50
sc2.6,0.45,6.37,0.18,0.24,0.02,37,152,0.0,142.3,3196.4,6,b50g50
sc2.6,0.45,6.37,0.18,0.28,0.02,37,151,0.0,142.3,3196.4,6,b50g50
sc2.6,0.45,6.37,0.2,,0.02,37,134,0.0,142.3,3614.4,6,b50g50
sc2.6,0.45,6.37,0.2,0.24,0.02,37,133,0.0,142.3,3614.4,6,b50g50
sc2.6,0.45,6.37,0.2,0.28,0.02,37,131,0.0,142.3,3525.1,6,b50g50
sc2.6,0.45,6.6,0.16,,0.02,40,220,0.0,141.6,3407.7,6,b50g50
sc2.6,0.45,6.6,0.16,0.24,0.02,40,215,0.0,141.6,3407.7,6,b50g50
sc2.6,0.45,6.6,0.16,0.28,0.02,40,213,0.0,141.6,3407.7,6,b50g50
sc2.6,0.45,6.6,0.18,,0.02,46,164,0.0,142.5,3237.8,7,b50g50
sc2.6,0.45,6.6,0.18,0.24,0.02,46,162,0.0,142.8,3237.8,7,b50g50
sc2.6,0.45,6.6,0.18,0.28,0.02,46,161,0.0,142.8,3173.3,7,b50g50
sc2.6,0.45,6.6,0.2,,0.02,46,136,0.0,142.8,3556.0,7,b50g50
sc2.6,0.45,6.6,0.2,0.24,0.02,46,136,0.0,142.8,3556.0,7,b50g50
sc2.6,0.45,6.6,0.2,0.28,0.02,46,135,0.0,142.8,3491.5,7,b50g50
sc2.6,0.5,5.0,0.16,,0.02,0,159,5.0,137.4,6486.1,0,b50g50
sc2.6,0.5,5.0,0.16,0.24,0.02,0,151,5.0,137.4,6486.1,0,b50g50
sc2.6,0.5,5.0,0.16,0.28,0.02,0,150,5.0,137.4,6486.1,0,b50g50
sc2.6,0.5,5.0,0.18,,0.02,7,123,0.0,139.6,3164.0,1,b50g50
sc2.6,0.5,5.0,0.18,0.24,0.02,7,118,0.0,139.6,3164.0,1,b50g50
sc2.6,0.5,5.0,0.18,0.28,0.02,7,115,0.0,139.6,3164.0,1,b50g50
sc2.6,0.5,5.0,0.2,,0.02,0,92,5.0,141.8,3445.6,0,b50g50
sc2.6,0.5,5.0,0.2,0.24,0.02,0,90,5.0,141.8,3445.6,0,b50g50
sc2.6,0.5,5.0,0.2,0.28,0.02,0,88,5.0,141.8,3445.6,0,b50g50
sc2.6,0.5,5.5,0.16,,0.02,10,177,0.0,138.9,4717.7,2,b50g50
sc2.6,0.5,5.5,0.16,0.24,0.02,10,171,0.0,138.9,4717.7,2,b50g50
sc2.6,0.5,5.5,0.16,0.28,0.02,10,170,0.0,138.9,4717.7,2,b50g50
sc2.6,0.5,5.5,0.18,,0.02,15,130,0.0,140.6,2935.4,3,b50g50
sc2.6,0.5,5.5,0.18,0.24,0.02,15,126,0.0,140.6,2935.4,3,b50g50
sc2.6,0.5,5.5,0.18,0.28,0.02,15,125,0.0,140.6,2935.4,3,b50g50
sc2.6,0.5,5.5,0.2,,0.02,7,100,0.0,141.4,2935.4,2,b50g50
sc2.6,0.5,5.5,0.2,0.24,0.02,7,98,0.0,141.4,2935.4,2,b50g50
sc2.6,0.5,5.5,0.2,0.28,0.02,7,96,0.0,141.4,2935.4,2,b50g50
sc2.6,0.5,6.0,0.16,,0.02,8,194,0.0,139.2,3769.2,2,b50g50
sc2.6,0.5,6.0,0.16,0.24,0.02,8,185,0.0,139.8,3769.2,2,b50g50
sc2.6,0.5,6.0,0.16,0.28,0.02,8,184,0.0,139.8,3769.2,2,b50g50
sc2.6,0.5,6.0,0.18,,0.02,22,152,0.0,141.6,2627.9,4,b50g50
sc2.6,0.5,6.0,0.18,0.24,0.02,22,147,0.0,141.6,2627.9,4,b50g50
sc2.6,0.5,6.0,0.18,0.28,0.02,22,142,0.0,141.6,2627.9,4,b50g50
sc2.6,0.5,6.0,0.2,,0.02,14,127,0.0,141.6,2862.5,3,b50g50
sc2.6,0.5,6.0,0.2,0.24,0.02,14,125,0.0,141.6,2862.5,3,b50g50
sc2.6,0.5,6.0,0.2,0.28,0.02,14,120,0.0,141.6,2862.5,3,b50g50
sc2.6,0.5,6.37,0.16,,0.02,28,224,0.0,140.7,2679.0,6,b50g50
sc2.6,0.5,6.37,0.16,0.24,0.02,28,216,0.0,140.7,2679.0,6,b50g50
sc2.6,0.5,6.37,0.16,0.28,0.02,28,214,0.0,140.7,2679.0,6,b50g50
sc2.6,0.5,6.37,0.18,,0.02,42,164,0.0,142.3,2805.5,7,b50g50
sc2.6,0.5,6.37,0.18,0.24,0.02,42,163,0.0,142.3,2805.5,7,b50g50
sc2.6,0.5,6.37,0.18,0.28,0.02,42,160,0.0,142.3,2805.5,7,b50g50
sc2.6,0.5,6.37,0.2,,0.02,39,138,0.0,142.3,2735.4,7,b50g50
sc2.6,0.5,6.37,0.2,0.24,0.02,39,137,0.0,142.3,2735.4,7,b50g50
sc2.6,0.5,6.37,0.2,0.28,0.02,39,134,0.0,142.3,2735.4,7,b50g50
sc2.6,0.5,6.6,0.16,,0.02,45,241,0.0,141.0,2371.7,7,b50g50
sc2.6,0.5,6.6,0.16,0.24,0.02,45,234,0.0,141.3,2371.7,7,b50g50
sc2.6,0.5,6.6,0.16,0.28,0.02,45,233,0.0,141.3,2371.7,7,b50g50
sc2.6,0.5,6.6,0.18,,0.02,42,163,0.0,142.8,2611.6,6,b50g50
sc2.6,0.5,6.6,0.18,0.24,0.02,42,162,0.0,142.8,2611.6,6,b50g50
sc2.6,0.5,6.6,0.18,0.28,0.02,42,157,0.0,142.8,2611.6,6,b50g50
sc2.6,0.5,6.6,0.2,,0.02,48,142,0.0,142.8,2569.9,7,b50g50
sc2.6,0.5,6.6,0.2,0.24,0.02,48,141,0.0,142.8,2569.9,7,b50g50
sc2.6,0.5,6.6,0.2,0.28,0.02,48,138,0.0,142.8,2569.9,7,b50g50
sc2.6,0.6,5.0,0.16,,0.02,0,158,5.0,137.4,3727.7,0,b50g50
sc2.6,0.6,5.0,0.16,0.24,0.02,0,148,5.0,137.4,3727.7,0,b50g50
sc2.6,0.6,5.0,0.16,0.28,0.02,0,148,5.0,137.4,3727.7,0,b50g50
sc2.6,0.6,5.0,0.18,,0.02,7,132,0.0,139.6,4431.1,1,b50g50
sc2.6,0.6,5.0,0.18,0.24,0.02,7,127,0.0,139.6,4395.9,1,b50g50
sc2.6,0.6,5.0,0.18,0.28,0.02,7,123,0.0,139.6,4257.8,1,b50g50
sc2.6,0.6,5.0,0.2,,0.02,5,90,0.0,140.7,4257.8,1,b50g50
sc2.6,0.6,5.0,0.2,0.24,0.02,5,88,0.0,140.7,4257.8,1,b50g50
sc2.6,0.6,5.0,0.2,0.28,0.02,5,87,0.0,140.7,4257.8,1,b50g50
sc2.6,0.6,5.5,0.16,,0.02,7,193,0.0,137.2,3116.3,2,b50g50
sc2.6,0.6,5.5,0.16,0.24,0.02,7,178,0.0,137.2,3116.3,2,b50g50
sc2.6,0.6,5.5,0.16,0.28,0.02,7,175,0.0,137.2,3116.3,2,b50g50
sc2.6,0.6,5.5,0.18,,0.02,11,144,0.0,140.6,3443.1,2,b50g50
sc2.6,0.6,5.5,0.18,0.24,0.02,11,137,0.0,140.6,3252.7,2,b50g50
sc2.6,0.6,5.5,0.18,0.28,0.02,11,135,0.0,140.6,3252.7,2,b50g50
sc2.6,0.6,5.5,0.2,,0.02,12,104,0.0,141.4,3895.2,2,b50g50
sc2.6,0.6,5.5,0.2,0.24,0.02,12,100,0.0,141.4,3895.2,2,b50g50
sc2.6,0.6,5.5,0.2,0.28,0.02,12,100,0.0,141.4,3895.2,2,b50g50
sc2.6,0.6,6.0,0.16,,0.02,14,225,0.0,137.4,2685.2,3,b50g50
sc2.6,0.6,6.0,0.16,0.24,0.02,14,210,0.0,138.0,2685.2,3,b50g50
sc2.6,0.6,6.0,0.16,0.28,0.02,14,206,0.0,138.6,2685.2,3,b50g50
sc2.6,0.6,6.0,0.18,,0.02,31,157,0.0,141.6,3589.7,5,b50g50
sc2.6,0.6,6.0,0.18,0.24,0.02,31,153,0.0,141.6,3589.7,5,b50g50
sc2.6,0.6,6.0,0.18,0.28,0.02,31,152,0.0,141.6,3589.7,5,b50g50
sc2.6,0.6,6.0,0.2,,0.02,22,119,0.0,142.2,4418.4,4,b50g50
sc2.6,0.6,6.0,0.2,0.24,0.02,22,117,0.0,142.2,4418.4,4,b50g50
sc2.6,0.6,6.0,0.2,0.28,0.02,22,115,0.0,142.2,4418.4,4,b50g50
sc2.6,0.6,6.37,0.16,,0.02,44,242,0.0,139.4,2358.0,6,b50g50
sc2.6,0.6,6.37,0.16,0.24,0.02,44,237,0.0,139.4,2358.0,6,b50g50
sc2.6,0.6,6.37,0.16,0.28,0.02,44,236,0.0,139.4,2358.0,6,b50g50
sc2.6,0.6,6.37,0.18,,0.02,43,161,0.0,141.9,4257.8,6,b50g50
sc2.6,0.6,6.37,0.18,0.24,0.02,43,157,0.0,142.3,4257.8,6,b50g50
sc2.6,0.6,6.37,0.18,0.28,0.02,43,156,0.0,142.3,4257.8,6,b50g50
sc2.6,0.6,6.37,0.2,,0.02,39,126,0.0,142.8,4324.6,5,b50g50
sc2.6,0.6,6.37,0.2,0.24,0.02,39,125,0.0,142.8,4324.6,5,b50g50
sc2.6,0.6,6.37,0.2,0.28,0.02,39,125,0.0,142.8,4324.6,5,b50g50
sc2.6,0.6,6.6,0.16,,0.02,44,252,0.0,141.0,2069.4,7,b50g50
sc2.6,0.6,6.6,0.16,0.24,0.02,44,247,0.0,141.0,2069.4,7,b50g50
sc2.6,0.6,6.6,0.16,0.28,0.02,44,244,0.0,141.0,2069.4,7,b50g50
sc2.6,0.6,6.6,0.18,,0.02,50,170,0.0,142.2,4257.8,7,b50g50
sc2.6,0.6,6.6,0.18,0.24,0.02,50,166,0.0,142.2,4257.8,7,b50g50
sc2.6,0.6,6.6,0.18,0.28,0.02,50,165,0.0,142.2,4257.8,7,b50g50
sc2.6,0.6,6.6,0.2,,0.02,44,133,0.0,142.8,4325.2,6,b50g50
sc2.6,0.6,6.6,0.2,0.24,0.02,44,131,0.0,142.8,4325.2,6,b50g50
sc2.6,0.6,6.6,0.2,0.28,0.02,44,131,0.0,142.8,4325.2,6,b50g50
sc2.6,0.45,5.0,0.16,,0.03,0,177,5.0,137.4,3313.0,0,bond100
sc2.6,0.45,5.0,0.16,0.24,0.03,3,167,0.0,137.4,3313.0,1,bond100
sc2.6,0.45,5.0,0.16,0.28,0.03,3,167,0.0,137.4,3313.0,1,bond100
sc2.6,0.45,5.0,0.18,,0.03,18,125,0.0,139.6,3795.7,3,bond100
sc2.6,0.45,5.0,0.18,0.24,0.03,19,121,0.0,139.6,3795.7,3,bond100
sc2.6,0.45,5.0,0.18,0.28,0.03,19,120,0.0,139.6,3795.7,3,bond100
sc2.6,0.45,5.0,0.2,,0.03,20,109,0.0,140.7,4496.6,3,bond100
sc2.6,0.45,5.0,0.2,0.24,0.03,20,106,0.0,140.7,4496.6,3,bond100
sc2.6,0.45,5.0,0.2,0.28,0.03,20,105,0.0,140.7,4496.6,3,bond100
sc2.6,0.45,5.5,0.16,,0.03,1,199,0.75,137.2,2429.9,1,bond100
sc2.6,0.45,5.5,0.16,0.24,0.03,0,188,5.5,137.2,2429.9,0,bond100
sc2.6,0.45,5.5,0.16,0.28,0.03,0,184,5.5,137.2,2429.9,0,bond100
sc2.6,0.45,5.5,0.18,,0.03,21,137,0.0,140.6,3634.2,3,bond100
sc2.6,0.45,5.5,0.18,0.24,0.03,22,129,0.0,140.6,3634.2,3,bond100
sc2.6,0.45,5.5,0.18,0.28,0.03,22,127,0.0,140.6,3634.2,3,bond100
sc2.6,0.45,5.5,0.2,,0.03,21,123,0.0,141.4,4213.9,3,bond100
sc2.6,0.45,5.5,0.2,0.24,0.03,22,122,0.0,141.4,4213.9,3,bond100
sc2.6,0.45,5.5,0.2,0.28,0.03,22,122,0.0,141.4,4213.9,3,bond100
sc2.6,0.45,6.0,0.16,,0.03,5,213,0.0,139.2,3716.1,2,bond100
sc2.6,0.45,6.0,0.16,0.24,0.03,5,209,0.0,139.2,3716.1,2,bond100
sc2.6,0.45,6.0,0.16,0.28,0.03,5,205,0.0,139.2,3716.1,2,bond100
sc2.6,0.45,6.0,0.18,,0.03,29,150,0.0,141.6,3472.7,5,bond100
sc2.6,0.45,6.0,0.18,0.24,0.03,29,146,0.0,141.6,3472.7,5,bond100
sc2.6,0.45,6.0,0.18,0.28,0.03,29,146,0.0,141.6,3472.7,5,bond100
sc2.6,0.45,6.0,0.2,,0.03,40,130,0.0,141.6,4138.5,6,bond100
sc2.6,0.45,6.0,0.2,0.24,0.03,40,129,0.0,141.6,4138.5,6,bond100
sc2.6,0.45,6.0,0.2,0.28,0.03,40,129,0.0,141.6,4138.5,6,bond100
sc2.6,0.45,6.37,0.16,,0.03,20,228,0.0,140.7,2879.1,5,bond100
sc2.6,0.45,6.37,0.16,0.24,0.03,20,216,0.0,140.7,2879.1,5,bond100
sc2.6,0.45,6.37,0.16,0.28,0.03,20,216,0.0,140.7,2879.1,5,bond100
sc2.6,0.45,6.37,0.18,,0.03,40,164,0.0,142.3,3353.3,6,bond100
sc2.6,0.45,6.37,0.18,0.24,0.03,40,159,0.0,142.3,3353.3,6,bond100
sc2.6,0.45,6.37,0.18,0.28,0.03,40,157,0.0,142.3,3353.3,6,bond100
sc2.6,0.45,6.37,0.2,,0.03,42,142,0.0,142.3,4138.5,6,bond100
sc2.6,0.45,6.37,0.2,0.24,0.03,42,139,0.0,142.3,4138.5,6,bond100
sc2.6,0.45,6.37,0.2,0.28,0.03,42,138,0.0,142.3,4138.5,6,bond100
sc2.6,0.45,6.6,0.16,,0.03,36,253,0.0,140.7,2593.8,6,bond100
sc2.6,0.45,6.6,0.16,0.24,0.03,36,242,0.0,141.3,2572.0,6,bond100
sc2.6,0.45,6.6,0.16,0.28,0.03,36,239,0.0,141.3,2572.0,6,bond100
sc2.6,0.45,6.6,0.18,,0.03,48,177,0.0,142.8,3279.0,7,bond100
sc2.6,0.45,6.6,0.18,0.24,0.03,48,175,0.0,142.8,3279.0,7,bond100
sc2.6,0.45,6.6,0.18,0.28,0.03,48,174,0.0,142.8,3279.0,7,bond100
sc2.6,0.45,6.6,0.2,,0.03,56,154,0.0,142.8,4138.5,8,bond100
sc2.6,0.45,6.6,0.2,0.24,0.03,56,153,0.0,142.8,4138.5,8,bond100
sc2.6,0.45,6.6,0.2,0.28,0.03,56,152,0.0,142.8,4138.5,8,bond100
sc2.6,0.5,5.0,0.16,,0.03,0,163,5.0,137.4,5630.2,0,bond100
sc2.6,0.5,5.0,0.16,0.24,0.03,0,152,5.0,137.4,5630.2,0,bond100
sc2.6,0.5,5.0,0.16,0.28,0.03,0,151,5.0,137.4,5630.2,0,bond100
sc2.6,0.5,5.0,0.18,,0.03,0,136,5.0,139.6,2268.0,0,bond100
sc2.6,0.5,5.0,0.18,0.24,0.03,0,126,5.0,139.6,2268.0,0,bond100
sc2.6,0.5,5.0,0.18,0.28,0.03,0,124,5.0,139.6,2268.0,0,bond100
sc2.6,0.5,5.0,0.2,,0.03,8,111,0.0,139.6,2511.0,1,bond100
sc2.6,0.5,5.0,0.2,0.24,0.03,8,110,0.0,139.6,2511.0,1,bond100
sc2.6,0.5,5.0,0.2,0.28,0.03,8,109,0.0,139.6,2511.0,1,bond100
sc2.6,0.5,5.5,0.16,,0.03,8,193,0.0,137.2,4213.4,1,bond100
sc2.6,0.5,5.5,0.16,0.24,0.03,8,180,0.0,137.2,4213.4,1,bond100
sc2.6,0.5,5.5,0.16,0.28,0.03,8,173,0.0,138.1,4213.4,1,bond100
sc2.6,0.5,5.5,0.18,,0.03,0,150,5.5,138.9,2014.8,0,bond100
sc2.6,0.5,5.5,0.18,0.24,0.03,0,145,5.5,138.9,2014.8,0,bond100
sc2.6,0.5,5.5,0.18,0.28,0.03,0,139,5.5,138.9,2014.8,0,bond100
sc2.6,0.5,5.5,0.2,,0.03,12,133,0.0,140.6,2310.9,2,bond100
sc2.6,0.5,5.5,0.2,0.24,0.03,12,132,0.0,140.6,2310.9,2,bond100
sc2.6,0.5,5.5,0.2,0.28,0.03,12,129,0.0,140.6,2310.9,2,bond100
sc2.6,0.5,6.0,0.16,,0.03,9,216,0.0,139.2,3321.7,2,bond100
sc2.6,0.5,6.0,0.16,0.24,0.03,10,206,0.0,139.2,3321.7,2,bond100
sc2.6,0.5,6.0,0.16,0.28,0.03,10,205,0.0,139.2,3321.7,2,bond100
sc2.6,0.5,6.0,0.18,,0.03,27,174,0.0,140.4,1888.5,5,bond100
sc2.6,0.5,6.0,0.18,0.24,0.03,27,173,0.0,140.4,1888.5,5,bond100
sc2.6,0.5,6.0,0.18,0.28,0.03,27,170,0.0,140.4,1888.5,5,bond100
sc2.6,0.5,6.0,0.2,,0.03,29,152,0.0,141.0,1814.0,5,bond100
sc2.6,0.5,6.0,0.2,0.24,0.03,29,151,0.0,141.0,1814.0,5,bond100
sc2.6,0.5,6.0,0.2,0.28,0.03,29,150,0.0,141.0,1814.0,5,bond100
sc2.6,0.5,6.37,0.16,,0.03,22,232,0.0,140.3,2694.2,4,bond100
sc2.6,0.5,6.37,0.16,0.24,0.03,22,222,0.0,140.7,2694.2,4,bond100
sc2.6,0.5,6.37,0.16,0.28,0.03,22,219,0.0,140.7,2694.2,4,bond100
sc2.6,0.5,6.37,0.18,,0.03,36,186,0.0,141.5,1569.7,6,bond100
sc2.6,0.5,6.37,0.18,0.24,0.03,36,181,0.0,141.5,1569.7,6,bond100
sc2.6,0.5,6.37,0.18,0.28,0.03,36,179,0.0,141.5,1569.7,6,bond100
sc2.6,0.5,6.37,0.2,,0.03,46,168,0.0,142.3,1815.4,7,bond100
sc2.6,0.5,6.37,0.2,0.24,0.03,46,166,0.0,142.3,1815.4,7,bond100
sc2.6,0.5,6.37,0.2,0.28,0.03,46,164,0.0,142.3,1815.4,7,bond100
sc2.6,0.5,6.6,0.16,,0.03,38,256,0.0,141.0,2470.3,6,bond100
sc2.6,0.5,6.6,0.16,0.24,0.03,39,249,0.0,141.0,2470.3,7,bond100
sc2.6,0.5,6.6,0.16,0.28,0.03,39,248,0.0,141.0,2470.3,7,bond100
sc2.6,0.5,6.6,0.18,,0.03,53,185,0.0,142.5,1641.5,8,bond100
