glide,single,reserve_mode,run_M,res_M,bucket_y,draw,thr_M,labor,starts,saved88,ruin,termMed,floor
g2_16_22,none,bond,22,3.600,2,run_first,22.000,13,1,0,1,5941.046,0.000
g2_16_22,none,bond,22,3.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,bond,22,3.600,2,reserve_first_on_down,20.000,19,2,0,2,6165.508,0.000
g2_16_22,none,bond,22,3.600,2,reserve_first_on_down,22.000,13,1,0,1,6020.417,0.000
g2_16_22,none,bond,22,3.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,bond,19,21.000,0,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,21.000,0,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,21.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,21.000,0,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,21.000,0,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,21.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,13.800,1,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,13.800,1,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,13.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,13.800,1,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,13.800,1,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,13.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,bond,19,6.600,2,run_first,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,bond,19,6.600,2,run_first,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,bond,19,6.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,bond,19,6.600,2,reserve_first_on_down,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,bond,19,6.600,2,reserve_first_on_down,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,bond,19,6.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,20,20.000,0,run_first,20.000,12,1,0,1,4327.596,0.000
g2_16_22,none,sofr,20,20.000,0,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,20,20.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,20,20.000,0,reserve_first_on_down,20.000,13,1,0,1,4327.596,0.000
g2_16_22,none,sofr,20,20.000,0,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,20,20.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,20,12.800,1,run_first,20.000,13,1,0,1,4215.189,0.000
g2_16_22,none,sofr,20,12.800,1,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,20,12.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,20,12.800,1,reserve_first_on_down,20.000,22,2,0,2,6508.793,0.000
g2_16_22,none,sofr,20,12.800,1,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,20,12.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,20,5.600,2,run_first,20.000,13,1,0,1,5524.931,0.000
g2_16_22,none,sofr,20,5.600,2,run_first,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,20,5.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,20,5.600,2,reserve_first_on_down,20.000,13,1,0,1,5823.327,0.000
g2_16_22,none,sofr,20,5.600,2,reserve_first_on_down,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,20,5.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,18,22.000,0,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,22.000,0,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,22.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,22.000,0,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,22.000,0,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,22.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,14.800,1,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,14.800,1,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,14.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,14.800,1,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,14.800,1,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,14.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,18,7.600,2,run_first,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,18,7.600,2,run_first,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,18,7.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,18,7.600,2,reserve_first_on_down,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,18,7.600,2,reserve_first_on_down,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,18,7.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,16,24.000,0,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,24.000,0,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,24.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,24.000,0,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,24.000,0,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,24.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,16.800,1,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,16.800,1,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,16.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,16.800,1,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,16.800,1,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,16.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,16,9.600,2,run_first,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,16,9.600,2,run_first,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,16,9.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,16,9.600,2,reserve_first_on_down,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,16,9.600,2,reserve_first_on_down,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,16,9.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,22,18.000,0,run_first,20.000,13,1,0,1,6344.369,0.000
g2_16_22,none,sofr,22,18.000,0,run_first,22.000,13,1,0,1,5686.007,0.000
g2_16_22,none,sofr,22,18.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,22,18.000,0,reserve_first_on_down,20.000,13,1,0,1,3965.199,0.000
g2_16_22,none,sofr,22,18.000,0,reserve_first_on_down,22.000,13,1,0,1,4451.424,0.000
g2_16_22,none,sofr,22,18.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,22,10.800,1,run_first,20.000,13,1,0,1,4606.258,0.000
g2_16_22,none,sofr,22,10.800,1,run_first,22.000,13,1,0,1,5522.605,0.000
g2_16_22,none,sofr,22,10.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,22,10.800,1,reserve_first_on_down,20.000,13,1,0,1,4567.004,0.000
g2_16_22,none,sofr,22,10.800,1,reserve_first_on_down,22.000,13,1,0,1,5728.249,0.000
g2_16_22,none,sofr,22,10.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,22,3.600,2,run_first,20.000,22,3,0,3,6983.486,0.000
g2_16_22,none,sofr,22,3.600,2,run_first,22.000,15,2,0,2,6334.549,0.000
g2_16_22,none,sofr,22,3.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,22,3.600,2,reserve_first_on_down,20.000,22,3,0,3,7154.607,0.000
g2_16_22,none,sofr,22,3.600,2,reserve_first_on_down,22.000,15,2,0,2,6334.549,0.000
g2_16_22,none,sofr,22,3.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,19,21.000,0,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,21.000,0,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,21.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,21.000,0,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,21.000,0,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,21.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,13.800,1,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,13.800,1,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,13.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,13.800,1,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,13.800,1,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,13.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,sofr,19,6.600,2,run_first,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,19,6.600,2,run_first,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,19,6.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,19,6.600,2,reserve_first_on_down,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,19,6.600,2,reserve_first_on_down,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,sofr,19,6.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,20,20.000,0,run_first,20.000,13,1,0,1,4179.560,0.000
g2_16_22,none,cash,20,20.000,0,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,20,20.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,20,20.000,0,reserve_first_on_down,20.000,22,3,0,3,4409.099,0.000
g2_16_22,none,cash,20,20.000,0,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,20,20.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,20,12.800,1,run_first,20.000,19,3,0,3,4462.663,0.000
g2_16_22,none,cash,20,12.800,1,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,20,12.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,20,12.800,1,reserve_first_on_down,20.000,25,3,0,3,6457.693,0.000
g2_16_22,none,cash,20,12.800,1,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,20,12.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,20,5.600,2,run_first,20.000,19,3,0,3,6299.462,0.000
g2_16_22,none,cash,20,5.600,2,run_first,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,20,5.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,20,5.600,2,reserve_first_on_down,20.000,14,2,0,2,6460.732,0.000
g2_16_22,none,cash,20,5.600,2,reserve_first_on_down,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,20,5.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,18,22.000,0,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,22.000,0,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,22.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,22.000,0,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,22.000,0,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,22.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,14.800,1,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,14.800,1,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,14.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,14.800,1,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,14.800,1,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,14.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,18,7.600,2,run_first,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,18,7.600,2,run_first,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,18,7.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,18,7.600,2,reserve_first_on_down,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,18,7.600,2,reserve_first_on_down,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,18,7.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,16,24.000,0,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,24.000,0,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,24.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,24.000,0,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,24.000,0,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,24.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,16.800,1,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,16.800,1,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,16.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,16.800,1,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,16.800,1,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,16.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,16,9.600,2,run_first,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,16,9.600,2,run_first,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,16,9.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,16,9.600,2,reserve_first_on_down,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,16,9.600,2,reserve_first_on_down,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,16,9.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,22,18.000,0,run_first,20.000,13,1,0,1,5294.749,0.000
g2_16_22,none,cash,22,18.000,0,run_first,22.000,13,1,0,1,5294.749,0.000
g2_16_22,none,cash,22,18.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,22,18.000,0,reserve_first_on_down,20.000,27,3,0,3,3756.575,0.000
g2_16_22,none,cash,22,18.000,0,reserve_first_on_down,22.000,27,3,0,3,4318.192,0.000
g2_16_22,none,cash,22,18.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,22,10.800,1,run_first,20.000,16,2,0,2,4346.391,0.000
g2_16_22,none,cash,22,10.800,1,run_first,22.000,16,2,0,2,5129.460,0.000
g2_16_22,none,cash,22,10.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,22,10.800,1,reserve_first_on_down,20.000,24,3,0,3,5135.117,0.000
g2_16_22,none,cash,22,10.800,1,reserve_first_on_down,22.000,24,3,0,3,7039.407,0.000
g2_16_22,none,cash,22,10.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,22,3.600,2,run_first,20.000,23,3,0,3,6912.635,0.000
g2_16_22,none,cash,22,3.600,2,run_first,22.000,16,2,0,2,6198.362,0.000
g2_16_22,none,cash,22,3.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,22,3.600,2,reserve_first_on_down,20.000,23,3,0,3,7039.407,0.000
g2_16_22,none,cash,22,3.600,2,reserve_first_on_down,22.000,16,2,0,2,6198.362,0.000
g2_16_22,none,cash,22,3.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,19,21.000,0,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,21.000,0,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,21.000,0,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,21.000,0,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,21.000,0,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,21.000,0,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,13.800,1,run_first,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,13.800,1,run_first,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,13.800,1,run_first,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,13.800,1,reserve_first_on_down,20.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,13.800,1,reserve_first_on_down,22.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,13.800,1,reserve_first_on_down,25.000,25,2,0,2,8177.855,0.000
g2_16_22,none,cash,19,6.600,2,run_first,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,19,6.600,2,run_first,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,19,6.600,2,run_first,25.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,19,6.600,2,reserve_first_on_down,20.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,19,6.600,2,reserve_first_on_down,22.000,21,2,0,2,7389.402,0.000
g2_16_22,none,cash,19,6.600,2,reserve_first_on_down,25.000,21,2,0,2,7389.402,0.000
g3_16_22,none,bond,20,20.000,0,run_first,20.000,18,2,0,2,4653.202,0.000
g3_16_22,none,bond,20,20.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,20,20.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,20,20.000,0,reserve_first_on_down,20.000,23,2,0,2,4408.102,0.000
g3_16_22,none,bond,20,20.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,20,20.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,20,12.800,1,run_first,20.000,12,1,0,1,2717.875,0.000
g3_16_22,none,bond,20,12.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,20,12.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,20,12.800,1,reserve_first_on_down,20.000,20,2,0,2,4223.469,0.000
g3_16_22,none,bond,20,12.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,20,12.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,20,5.600,2,run_first,20.000,13,1,0,1,3781.726,0.000
g3_16_22,none,bond,20,5.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,20,5.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,20,5.600,2,reserve_first_on_down,20.000,18,2,0,2,4195.815,0.000
g3_16_22,none,bond,20,5.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,20,5.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,18,22.000,0,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,22.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,22.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,22.000,0,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,22.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,22.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,14.800,1,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,14.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,14.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,14.800,1,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,14.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,14.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,18,7.600,2,run_first,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,18,7.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,18,7.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,18,7.600,2,reserve_first_on_down,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,18,7.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,18,7.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,16,24.000,0,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,24.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,24.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,24.000,0,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,24.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,24.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,16.800,1,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,16.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,16.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,16.800,1,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,16.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,16.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,16,9.600,2,run_first,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,16,9.600,2,run_first,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,16,9.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,16,9.600,2,reserve_first_on_down,20.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,16,9.600,2,reserve_first_on_down,22.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,16,9.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,22,18.000,0,run_first,20.000,16,2,0,2,5363.474,0.000
g3_16_22,none,bond,22,18.000,0,run_first,22.000,16,2,0,2,4849.446,0.000
g3_16_22,none,bond,22,18.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,22,18.000,0,reserve_first_on_down,20.000,24,2,0,2,4125.919,0.000
g3_16_22,none,bond,22,18.000,0,reserve_first_on_down,22.000,25,2,0,2,4379.126,0.000
g3_16_22,none,bond,22,18.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,22,10.800,1,run_first,20.000,13,1,0,1,3367.646,0.000
g3_16_22,none,bond,22,10.800,1,run_first,22.000,13,1,0,1,3367.646,0.000
g3_16_22,none,bond,22,10.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,22,10.800,1,reserve_first_on_down,20.000,13,1,0,1,3712.394,0.000
g3_16_22,none,bond,22,10.800,1,reserve_first_on_down,22.000,13,1,0,1,4963.223,0.000
g3_16_22,none,bond,22,10.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,22,3.600,2,run_first,20.000,20,2,0,2,5408.778,0.000
g3_16_22,none,bond,22,3.600,2,run_first,22.000,13,1,0,1,4959.202,0.000
g3_16_22,none,bond,22,3.600,2,run_first,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,22,3.600,2,reserve_first_on_down,20.000,20,2,0,2,5809.935,0.000
g3_16_22,none,bond,22,3.600,2,reserve_first_on_down,22.000,13,1,0,1,5239.152,0.000
g3_16_22,none,bond,22,3.600,2,reserve_first_on_down,25.000,24,3,0,3,6974.864,0.000
g3_16_22,none,bond,19,21.000,0,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,21.000,0,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,21.000,0,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,21.000,0,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,21.000,0,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,21.000,0,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,13.800,1,run_first,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,13.800,1,run_first,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,13.800,1,run_first,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,13.800,1,reserve_first_on_down,20.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,13.800,1,reserve_first_on_down,22.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,13.800,1,reserve_first_on_down,25.000,37,4,0,4,9708.987,0.000
g3_16_22,none,bond,19,6.600,2,run_first,20.000,24,3,0,3,6974.864,0.000
