claim,b1_scale,cut,cf_scale,b1_CAGR_OOS_pct,cf_CAGR_OOS_pct,cagr_gap_pp,maxdd_gap_pp,b1_MaxDD_pct,cf_MaxDD_pct,b1_beats_cf,b1_Worst5Y_pct,cf_Worst5Y_pct,b1_P10_5Y_pct,cf_P10_5Y_pct,window,brake_maxdd_pct,twin_maxdd_pct,dd_edge_pp,brake_shallower,n_windows,n_shallower,n_deeper,binom_p_onesided,mean_dd_edge_pp,a7_tpy,b1_tpy,a7_MaxDD_pct,a7_avg_lev,b1_avg_lev,a7_CAGR_OOS_pct,b1_deeper,scale,MaxDD_pct,CAGR_OOS_pct,Worst1D_pct,crossing_scale,worst_day_pct,MaxDD_stress_pct,daily,stress_3day,stress_gap15x
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,,,,,,-40.44412316924042,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,,,,,,-40.88673030154456,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,-41.32777093475367,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,,,,,,-41.76723395729465,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,-42.20510843180835,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.81,,,,,,-42.641393609309844,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,,,-43.07609088162345,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,-43.509173551478085,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,,,,,-43.94063831117824,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,-44.37047205051618,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,-44.79865950659902,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,-45.225265700718,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,-45.65019988632451,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,,,,,,-46.07345270672359,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,-46.49501497908185,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,-46.914995108453994,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,-47.334690861089015,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,-47.753024068427294,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,,,,,,-48.169737727263296,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,,,,,,-48.584782368627856,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,-48.998058941661384,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,-49.40959262067349,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,-49.819476329016396,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,-50.22755877010556,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,-50.63387391275249,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,-51.03893384235081,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.02,,,,,,-51.442322804222066,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,,,-51.84403814705987,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.04,,,,,,-52.24394275326674,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,,,,-52.641989616465324,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,-53.038172659005035,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,-53.43248597361859,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.08,,,,,,-53.824950572447996,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.09,,,,,,-54.215589140815624,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,-54.60436365236867,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.11,,,,,,-54.99129811972967,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12,,,,,,-55.37639786098272,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.13,,,,,,-55.759654131193884,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14,,,,,,-56.141021527250615,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,-56.520546760428104,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.16,,,,,,-56.898165178160376,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17,,,,,,-57.27386239711845,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,,-57.64764216187227,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,,,,,,-58.01948758271883,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,-58.389394970309596,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.21,,,,,,-58.75736079738863,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,,,,,,-59.12338169807263,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.23,,,,,,-59.48745446712056,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24,,,,,,-59.84957605918857,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,,,,,,-60.20974988772587,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,,,,,,-60.56797751146513,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27,,,,,,-60.92425681138926,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.28,,,,,,-61.27858290434256,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,,,-61.63095430960682,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,-61.98135873808634,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.31,,,,,,-62.32979424879168,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32,,,,,,-62.6762590542092,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33,,,,,,-63.02075151944157,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.34,,,,,,-63.36327016133478,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.35,,,,,,-63.70381933684569,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36,,,,,,-64.04239218056675,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37,,,,,,-64.3789875460194,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38,,,,,,-64.71360644659322,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.39,,,,,,-65.04624981330633,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,-65.37691457752369,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41,,,,,,-65.70561352276285,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42,,,,,,-66.03233163273873,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,,,,-66.35706875347812,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,,,,-66.67982487342796,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,,,,,,-67.00060234896684,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46,,,,,,-67.31940143441703,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,,,,,-67.63622024108005,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48,,,,,,-67.95105931795094,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49,,,,,,-68.26391935140234,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,-68.57480116415115,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.51,,,,,,-68.88370571421447,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,,,-69.1906340938567,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,,,,,,-69.56832474988619,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,-69.95506387100883,,,
3_stress_gap15x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,-70.33887701585458,,,
3_crossing_summary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53,1.22,0.99
