pattern_id,tier,signal_id,strategy,method,direction,signal_name,cand_cagr_oos,base_cagr_oos,cagr_oos_diff,cand_cagr_is,base_cagr_is,cand_is_oos_gap,base_is_oos_gap,is_oos_gap_diff,cand_sharpe_oos,base_sharpe_oos,sharpe_diff,cand_maxdd,base_maxdd,maxdd_diff,cand_worst10y,base_worst10y,worst10y_diff,cand_p10_5y,base_p10_5y,p10_5y_diff,cand_trades_yr,base_trades_yr,trades_yr_diff,cand_wfe,base_wfe,wfe_diff,cand_ci95_lo,base_ci95_lo,ci95_lo_diff,improved_axes,degraded_axes,n_improved,n_degraded,judgment,improved_axes_relaxed,degraded_axes_relaxed,n_improved_relaxed,n_degraded_relaxed,judgment_relaxed,improved_axes_full,degraded_axes_full,n_improved_full,n_degraded_full,judgment_full
T1_M1_41_S1_procyclical,1,41,S1,M1,procyclical,DXY,0.383622440635778,0.36895406199288416,0.014668378642893831,0.17442213878327673,0.31950509801781,-0.20920030185250127,-0.049448963975074145,0.15975133787742712,0.977650974618301,0.9442167047916198,0.033434269826681184,-0.4541551433628769,-0.6308742786041249,0.17671913524124805,0.08629309003713437,0.1600767266136327,-0.07378363657649833,0.0792626926419802,0.10270304911622277,-0.02344035647424257,98.53095512686097,118.55881736213043,-20.027862235269453,0.9940768704497961,0.922425020804485,0.07165184964531113,0.5200024736063898,0.5257857915346811,-0.005783317928291232,cagr_oos|sharpe|maxdd,worst10y|p10_5y|is_oos_gap,3,3,MARGINAL,cagr_oos|sharpe|maxdd,worst10y|p10_5y|is_oos_gap,3,3,MARGINAL_RELAXED,cagr_oos|sharpe|maxdd|wfe,worst10y|p10_5y|is_oos_gap,4,3,MARGINAL_FULL
T1_M2_41_S1_defensive,1,41,S1,M2,defensive,DXY,0.15379539192126046,0.36895406199288416,-0.2151586700716237,0.35726501421866774,0.31950509801781,0.20346962229740728,-0.049448963975074145,0.15402065832233314,0.7714307255461872,0.9442167047916198,-0.1727859792454326,-0.705722000767478,-0.6308742786041249,-0.07484772216335311,0.08517611669452707,0.1600767266136327,-0.07490060991910563,0.08299199053748607,0.10270304911622277,-0.0197110585787367,115.15063430488573,118.55881736213043,-3.408183057244699,0.9429928385455406,0.922425020804485,0.02056781774105565,0.5147624036883844,0.5257857915346811,-0.01102338784629664,,cagr_oos|sharpe|maxdd|worst10y|p10_5y|is_oos_gap,0,6,FAIL,,cagr_oos|sharpe|worst10y|is_oos_gap,0,4,FAIL_RELAXED,,cagr_oos|sharpe|worst10y|is_oos_gap|wfe,0,5,FAIL_FULL
T1_M2_41_S1_procyclical,1,41,S1,M2,procyclical,DXY,0.4426999717840532,0.36895406199288416,0.07374590979116902,0.2434295828834172,0.31950509801781,-0.19927038890063598,-0.049448963975074145,0.14982142492556183,0.9591476710966984,0.9442167047916198,0.014930966305078619,-0.5496554440394663,-0.6308742786041249,0.08121883456465862,0.12420818805811118,0.1600767266136327,-0.03586853855552152,0.10072610347363743,0.10270304911622277,-0.00197694564258534,126.4282737471168,118.55881736213043,7.869456384986378,0.973306645225225,0.922425020804485,0.05088162442074007,0.5295117190004275,0.5257857915346811,0.0037259274657464037,cagr_oos|maxdd,worst10y|is_oos_gap,2,2,MARGINAL,cagr_oos|maxdd,worst10y|is_oos_gap,2,2,MARGINAL_RELAXED,cagr_oos|maxdd|wfe,worst10y|is_oos_gap,3,2,MARGINAL_FULL
T1_M1_41_S2_defensive,1,41,S2,M1,defensive,DXY,-0.01658522944316576,0.3423408795785974,-0.35892610902176314,0.2765198937284721,0.28975219670723273,0.29310512317163784,-0.052588682871364645,0.2405164403002732,-0.2027146254135174,0.9899685484027655,-1.1926831738162829,-0.5181849703181018,-0.5181849703181018,0.0,-0.03681509850104403,0.15932573272697081,-0.19614083122801484,-0.018967392558342486,0.11867000388796023,-0.1376373964463027,24.393400083875026,119.36299538687356,-94.96959530299854,0.9743045734593826,0.920915242156969,0.053389331302413634,0.5168159563010903,0.5976195528092223,-0.08080359650813196,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL_RELAXED,wfe,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap|ci95_lo,1,6,MARGINAL_FULL
T1_M1_41_S2_procyclical,1,41,S2,M1,procyclical,DXY,0.3544955559860776,0.3423408795785974,0.012154676407480247,0.15335269426327724,0.28975219670723273,-0.20114286172280038,-0.052588682871364645,0.14855417885143574,1.0235267398251864,0.9899685484027655,0.03355819142242089,-0.3968196568355612,-0.5181849703181018,0.12136531348254065,0.08663007799754308,0.15932573272697081,-0.07269565472942774,0.08137667639008254,0.11867000388796023,-0.037293327497877685,99.20110348081359,119.36299538687356,-20.161891906059978,1.003860898786842,0.920915242156969,0.08294565662987308,0.5938635179692233,0.5976195528092223,-0.0037560348399989785,cagr_oos|sharpe|maxdd,worst10y|p10_5y|is_oos_gap,3,3,MARGINAL,cagr_oos|sharpe|maxdd,worst10y|p10_5y|is_oos_gap,3,3,MARGINAL_RELAXED,cagr_oos|sharpe|maxdd|wfe,worst10y|p10_5y|is_oos_gap,4,3,MARGINAL_FULL
T1_M2_41_S2_defensive,1,41,S2,M2,defensive,DXY,0.14074756385241205,0.3423408795785974,-0.20159331572618533,0.3299471805167744,0.28975219670723273,0.18919961666436236,-0.052588682871364645,0.1366109337929977,0.8503200118767273,0.9899685484027655,-0.13964853652603815,-0.587995384513005,-0.5181849703181018,-0.06981041419490319,0.0877378961025197,0.15932573272697081,-0.07158783662445112,0.10605506893614498,0.11867000388796023,-0.012614934951815246,115.9931065212833,119.36299538687356,-3.3698888655902692,0.9338633431674479,0.920915242156969,0.01294810101047894,0.5862993268225074,0.5976195528092223,-0.011320225986714894,,cagr_oos|sharpe|maxdd|worst10y|p10_5y|is_oos_gap,0,6,FAIL,,cagr_oos|sharpe|worst10y|is_oos_gap,0,4,FAIL_RELAXED,,cagr_oos|sharpe|worst10y|is_oos_gap|wfe,0,5,FAIL_FULL
T1_M2_41_S2_procyclical,1,41,S2,M2,procyclical,DXY,0.4163654305366813,0.3423408795785974,0.07402455095808391,0.21625196623364573,0.28975219670723273,-0.20011346430303556,-0.052588682871364645,0.14752478143167091,0.9970393582502476,0.9899685484027655,0.007070809847482096,-0.4737764779460044,-0.5181849703181018,0.04440849237209743,0.11762327299188535,0.15932573272697081,-0.04170245973508546,0.10723370740962745,0.11867000388796023,-0.011436296478332775,126.75377437617949,119.36299538687356,7.390778989305929,0.9836829439853447,0.920915242156969,0.06276770182837577,0.6008749890558273,0.5976195528092223,0.003255436246604959,cagr_oos|maxdd,worst10y|p10_5y|is_oos_gap,2,3,MARGINAL,cagr_oos|maxdd,worst10y|is_oos_gap,2,2,MARGINAL_RELAXED,cagr_oos|maxdd|wfe,worst10y|is_oos_gap,3,2,MARGINAL_FULL
T1_M1_41_S3_defensive,1,41,S3,M1,defensive,DXY,-0.008343157155329628,0.2111237540590425,-0.21946691121437212,0.17160625789736117,0.17563190540045204,0.1799494150526908,-0.03549184865859045,0.14445756639410035,-0.15931794339845265,0.9026733232043065,-1.061991266602759,-0.3457269515654877,-0.3457269515654877,0.0,-0.025049117624245443,0.08998175595938962,-0.11503087358363506,-0.01337588873834794,0.048150778386904576,-0.06152666712525252,16.7920030404697,68.73807401971064,-51.946070979240936,1.0455821403274386,1.023102865510121,0.022479274817317485,0.5678711986207916,0.6704755123961896,-0.10260431377539803,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap,0,5,FAIL_RELAXED,,cagr_oos|sharpe|worst10y|p10_5y|is_oos_gap|ci95_lo,0,6,FAIL_FULL
T1_M1_41_S3_procyclical,1,41,S3,M1,procyclical,DXY,0.2165386376799041,0.2111237540590425,0.005414883620861621,0.09073274764805239,0.17563190540045204,-0.12580589003185172,-0.03549184865859045,0.09031404137326127,0.929715501463693,0.9026733232043065,0.027042178259386485,-0.26384235520377963,-0.3457269515654877,0.08188459636170808,0.04154813735742113,0.08998175595938962,-0.04843361860196849,0.03450000472940129,0.048150778386904576,-0.013650773657503286,54.3203108618159,68.73807401971064,-14.41776315789474,1.1415424614456675,1.023102865510121,0.11843959593554643,0.6708558808702194,0.6704755123961896,0.0003803684740297797,cagr_oos|maxdd,worst10y|p10_5y|is_oos_gap,2,3,MARGINAL,cagr_oos|maxdd,worst10y|is_oos_gap,2,2,MARGINAL_RELAXED,cagr_oos|maxdd|wfe,worst10y|is_oos_gap,3,2,MARGINAL_FULL
T1_M2_41_S3_defensive,1,41,S3,M2,defensive,DXY,0.08274472563492496,0.2111237540590425,-0.12837902842411753,0.2038088462500416,0.17563190540045204,0.12106412061511662,-0.03549184865859045,0.08557227195652617,0.715760228784011,0.9026733232043065,-0.18691309442029547,-0.4025863515871487,-0.3457269515654877,-0.05685940002166101,0.03474283130462963,0.08998175595938962,-0.05523892465475999,0.05129054694907387,0.048150778386904576,0.0031397685621692914,66.2872457538268,68.73807401971064,-2.4508282658838425,1.0143451801536216,1.023102865510121,-0.008757685356499456,0.6487456021196174,0.6704755123961896,-0.02172991027657223,,cagr_oos|sharpe|maxdd|worst10y|is_oos_gap,0,5,FAIL,,cagr_oos|sharpe|worst10y|is_oos_gap,0,4,FAIL_RELAXED,,cagr_oos|sharpe|worst10y|is_oos_gap,0,4,FAIL_FULL
T1_M2_41_S3_procyclical,1,41,S3,M2,procyclical,DXY,0.26193558241598613,0.2111237540590425,0.050811828356943645,0.12847396786123833,0.17563190540045204,-0.1334616145547478,-0.03549184865859045,0.09796976589615736,0.9216523471232438,0.9026733232043065,0.018979023918937354,-0.3313544528509317,-0.3457269515654877,0.014372498714556037,0.06538306822015216,0.08998175595938962,-0.024598687739237457,0.039470575194075194,0.048150778386904576,-0.008680203192829382,71.49525581882995,68.73807401971064,2.7571817991193086,1.1069329704650754,1.023102865510121,0.08383010495495435,0.6752517585176133,0.6704755123961896,0.004776246121423688,cagr_oos,worst10y|is_oos_gap,1,2,MARGINAL,cagr_oos,worst10y|is_oos_gap,1,2,MARGINAL_RELAXED,cagr_oos|wfe,worst10y|is_oos_gap,2,2,MARGINAL_FULL
